,Glutarylcarnitine (c5-dc),Trigonelline,Nicotinamide,Methylthioadenosine,Alpha-aminoadipate,Creatine,Creatinine,Glutamine,4-imidazoleacetate,Glycine,Aspartate,S-adenosylmethionine,Tyrosine,Malonylcarnitine (c3:dc),Isovalerylcarnitine (c5/ic5),Arginine,Phenylacetaldehyde,Kynurenate,Serine,NAD,Dihydrouracil,Diethanolamine,N-acetylphenylalanine,Methionine,Pipecolic acid,Metanephrine,Guanine,Histidine,Gamma-aminobutyrate,Hexanoylcarnitine (c6),Sebacoyl-l-carnitine (c10-dc),Dethiobiotin,Adenosine,Cyclic gmp,"1,3-diaminopropane",Isoleucine,"Adenosine 3',5'-cyclic phosphate",Deoxycarnitine (deoxy-c0),N-alpha-acetyllysine,Nicotinate,Stearoylcarnitine (c18),Beta-alanine,Trimethylamine,Inosine,Citrulline,Leucine,Tyramine,Asparagine,Hexanoate,S-adenosylhomocysteine,Phenylalanine,Threonine,Glutamate,Methylguanidine,N-acetylleucine,Proline,2-aminoisobutyrate,Alpha-aminobutyrate,Lysine,Ethanolamine,Oxoproline,Hypoxanthine,Putrescine,Valine,N-acetylputrescine,4-acetamidobutanoate,Thymine,Ophthalmate,N-acetylserine,Xanthine,Alanine,Isocitrate,Trans-aconitate,Cis-aconitate,Uridine diphosphate hexose,Cdp-ethanolamine,Gluconate,Fructose-6-phosphate,Aicar,O-acetylserine,Ureidopropionate,Lactate,2-hydroxybutyrate,Thiamine monophosphate,Uridine monophosphate,3-hydroxyphenylacetate,Adipate,Methylglutarate,Malate,3-hydroxyglutaric acid,Glycerol,2-hydroxyglutaric acid,Anthranilate,Quinate,Guanidinosuccinate/n-acetylaspartate,O-succinyl-homoserine,Diaminopimelate,Hydroxyphenyllactate,cAMP,Glycerol 3-phosphate,Pyruvate,3-(4-hydroxyphenyl)pyruvate,Xanthosine,3-hydroxybutyrate,Glutarate,Pantothenate,Alpha-glucose (cl adduct),N-acetylalanine,P-hydroxyphenylacetate,N-acetylglutamate,Succinate,Homoserine,Urocanate,3-hydroxyanthranilate,Gluconolactone,Hexoses,Allantoin,Orotate,"2,5-dihydroxybenzoate",Dihydroorotate,Uracil,Salicylate,Timepoint,Hours,Carbon source,Bioreactor
SM_MPTA_112023_107_L-alanine-T22_M10_35,1.287706205422386,1.322548798122866,4.5133405292919475,1.4220117155894838,1.3571961688185896,-0.09429059047676903,0.25726437252932216,0.004859249306969318,0.3724293440221201,,-0.4604000245713705,1.7125616809226523,1.1013319524318528,-0.43188248398124535,2.4261189681344457,2.4769379638525186,4.43537345966679,2.2755170229978305,2.6022234939989937,-0.9589624004928996,-1.4326521283708455,3.123788581732651,1.4924577572482127,1.9738237429033583,0.6001868005165225,1.9680294809006946,-0.047506882378584046,2.9299714617592816,,0.22259007578930115,-0.13790221677122547,0.40019564491727033,1.4204647820801155,,0.45792495976608416,1.9286954809291457,0.8422407587064982,1.0636191519773153,-0.04524377398762074,0.6250142872676865,3.8036681602742783,-0.7814072866755365,2.190692959486127,1.3491828376771278,2.553812347602818,1.231657573025534,1.6665485531008986,-0.6196345063344016,0.9893697688983112,-0.5560415536751075,2.433557214362019,-1.0133741502177995,-0.7055662818936279,2.5007681533953994,0.5116457076985742,0.1423544671387224,-0.8382898499445866,-0.8881197051825082,-0.2614683715352994,1.0836668692425446,-0.2016918450680167,0.7716464539797627,-0.9473550401535492,0.547383662197415,1.683837812336592,2.749688739288002,2.4706350044041487,-0.36581457201598916,1.127734628758197,0.0990850983980154,-0.9558187001823902,-0.8893410477289938,-1.2028777646187712,1.1175914095820876,1.189889059792219,0.7313616946404474,,0.09406125608994814,,-0.17019812710570478,,1.3403692553828945,-0.2516212395099112,,0.4025175014980359,1.5616286620216682,0.8831545573364467,2.0850812888998433,-0.5898461972050378,2.172330540227773,0.5595686312115384,0.4837818167049193,1.0027357523736333,1.0534880834911475,1.8885895736718306,-0.20480029822629803,0.39881712395125984,0.8820356666328397,1.7915321302643692,0.19665000000184615,,-0.8450281874459641,-0.20487877380827618,2.2493150008764102,,-0.3069954963557471,,2.772638323901271,0.3652729274685767,0.9848726557386553,,-0.4315628188964462,1.0206112831865881,2.7385679507880663,,,0.008381790667846077,0.33053469413439834,0.1735134818948803,0.1565960859310121,1.1077800448947506,1.945814948388418,4,22.0,L-alanine,REL08
SM_MPTA_112023_82_Galactose-T18_M1_10,,-0.5080103243732269,-0.3193411232876809,1.022255742565094,0.2627900959205501,0.2280975147633364,-0.2504378879181621,-0.767731775810203,-0.28709875694750636,,,0.7929199900512177,-0.6185330329301124,-0.7959771645971329,0.025543165402577464,-0.014661535523162572,-0.25308519689769415,1.6146916551129176,-0.9418509835774714,-0.7781096187920655,-0.7538080716325811,-0.91825081056248,2.3337301645468287,,4.877859236405222,-0.7810806892376955,3.4738230384862914,0.1686592456280856,,-0.6653008996468904,0.09309506889080733,3.4569044975574776,1.767519585322193,4.391863436847859,-3.2936132505106506,0.9703476970147956,0.3307099364296318,1.6635343183769369,-0.3730860602875159,-0.5765563826343847,0.22014660159435226,,-2.1043014815096375,-0.36530970308326566,-0.92220742893256,0.9316525660297891,0.0066813020181774666,,-4.157695303616055,,-0.1300085841998989,-0.8795752118405035,-0.7260024657191271,-0.20695717128204713,3.5128246694889502,-0.579513493826651,,-0.8816435427499166,5.514083099303225,3.067619928899093,-0.15387763498633378,1.6818549574580506,-0.5673253131672187,-0.4905317706315924,0.21672301955762155,-0.47147620948078905,1.2315915890987332,,-0.5075147190983298,2.3876093925738684,,0.10586440527962034,0.8854690531495825,-0.358258772507095,-1.631820056453841,1.4727867895667177,-0.33342910442211354,0.8206999517138723,,-0.4700796249962005,,-0.18347487768039542,,0.8812611713643936,-0.6119951667912041,0.2980998656780786,-0.06940494782610954,-0.8692290510359987,-0.5875701258444079,1.2529176970444216,-1.466656624519006,3.0425159293516226,1.8365643311191002,-0.1906288137753378,-0.5515049127569535,-0.6928879482358727,0.2934033180840451,0.39751146630957745,1.113999360283956,2.655732654116704,-0.7939321915808593,0.3318784498367579,0.653901629890464,0.44518386418114103,,2.1755911294130925,,-0.5673961222138818,2.022866043746241,0.41718148484902406,,,1.2046869264040136,0.19930500491052025,1.1924489539585987,-1.1242500382750806,-0.19199786269325228,0.7034388802885971,-1.4263767344757694,-0.1357241351622936,2.104251180660922,1.8363344331622073,4,18.0,Galactose,REL01
SM_MPTA_112023_75_Galactose-T16_M3_9,1.2194362912381664,-0.5290165211902375,-0.3289956459968103,0.13559257923797907,-0.5529569663214369,-0.6457949473107096,-0.255747292653763,-0.5962851620686488,-0.5067509829754229,,-0.39215349016964,0.3365708202911103,-0.6853589269174041,-0.6600331740970502,-0.7470781755965923,-0.35519519337989647,-0.2406065536318035,0.30805727312700437,-0.8396668208389692,-0.6644020089674174,1.1389220662815107,-0.9367787098461211,0.18996283978877213,,-0.14089575585013278,-0.9325605266130558,-0.3653833815061618,-0.3548874999679133,-0.60872446979428,1.5862897481402196,0.2245916137400825,0.7852941030312912,-0.2402831817403915,0.13625352703736351,-0.7524064413181567,,1.2464536856452142,0.9415547891894502,-0.4824253377103071,-0.6327173214660196,-0.43310775026926196,,-0.6245825370296693,-0.1547948572335405,-0.39936922733746244,-0.6593851218315318,-0.7726683186052464,-0.6382198298356592,1.509897504014187,-0.537113168958218,-0.32899158872728257,-1.0138630894500962,-0.06437644930488921,-0.5098663266137599,-0.13032057062570224,-0.5102629314528027,,,-0.20220458335826003,1.0424231798396542,-0.6779247326556028,0.014727079090757732,-0.5451144413626414,-1.2111137725083199,0.379185896702557,-0.5911245035090723,0.05686781562796997,-0.493670795059848,-0.47341573366017936,-0.7040367532448836,-0.9560853647151891,-0.14177310451030767,-0.44147135961538786,-0.46979601926978415,-0.08936224574972648,-0.6905041766307289,0.058594539364533876,0.7838198252767342,-0.902249744778522,1.5969010857957635,,-0.36530860236277607,2.5263922156040803,0.4431524316414939,0.05777041569509061,0.4771225885148313,-1.1646998241671727,-0.7954900587357213,-0.5855930775965662,-0.4962434566303888,-0.6779236478575802,-0.7067178565777014,-0.9994008852869833,-0.41865814959698483,-0.6502260870464908,-0.607987446898975,-0.8262570126390443,2.84998967507517,0.18236526972896303,0.6509683678061471,,-0.20597842926146764,-0.4073674670535208,0.21623357470547078,,1.0132593700276993,-1.1539199973497876,-0.555103612213445,-0.79756710895187,-0.5188807514493297,-0.5014092126248166,,0.42830879606905825,-0.34365791023059306,0.4579676631263472,-0.6502183995837383,1.6559547514149333,0.36887166260965987,-0.38182195335835223,1.8338027435351663,-0.6545666556005196,-0.10827669966373484,3,16.0,Galactose,REL03
SM_MPTA_112023_M9_L-malate_003_45,,-0.49406374539110914,-0.33564862629136305,,,-0.7512079931118026,-0.3098980045211412,-0.11057283069448685,,,-0.5136146201939044,-1.3535993394337495,,1.6963410334538411,-0.4547576245684427,-0.5576697457494683,-0.605728366404613,,-0.6629595858136296,,-0.9930982537361644,-0.7130493622913737,,,,-0.2346133523105692,,-0.43567769787646904,,-0.08921192271621908,0.905058157909033,,-0.8638858123490323,,-0.7809716431119588,-0.5423925072698593,,,-0.5031228487123175,,-0.795256374777582,,0.6302949978099761,-0.30906587954550313,1.1002387613944702,-0.6770505014137553,-0.4573006937986871,-0.6195397698724945,0.49345846937170285,-1.0122156827154491,-0.3653287968337532,1.5222219527017915,-0.5218298108386678,,,-0.5869000709507207,,,-0.27408083138796346,-0.9471498465282014,,-0.874202349458905,,,-1.0754190466171143,,,,,,-0.9549415519276039,-0.9301627900567243,,,-1.4715584936769288,-0.7238757993990931,,-1.3077418759651604,,,,2.8603339299402855,,,-1.1295826060800491,-1.3325543628073113,-0.26256618604484483,1.2184869276641275,2.1243038617329204,-0.9057442832089163,1.6424836327263908,-1.1966115013386043,,,-0.8962685060873257,,,,,,,,,,-0.43710248742469837,,,-0.5848689641676169,,-1.1045364151992467,1.4897349647907128,,-1.5402183554240383,,,,,,,,,-1.1649517559380536,0,0.0,L-malate,
SM_MPTA_112023_60_L-malate-T12_M7_24,,-0.4275827840268953,-0.260662705855499,0.6329886351409105,-0.5693419775000187,-0.7636916552446288,,-0.47928754820864916,-0.7134981296550797,,-0.5083710072990915,0.12605950197082103,-0.6579638685743433,-0.8741612082441664,-0.7649072788379364,-0.257610936650338,-0.3615978634569413,0.26710856147204465,-0.9052956979376048,-1.3152398658940023,-0.4136210371769516,-0.17233365702475106,0.09251544936717793,,-0.30848631032675067,0.7419006616633346,-0.2828835694838782,-0.3129710821043448,-0.6589382380413681,-0.7043068098860824,-0.4929673552818062,0.3228496858339237,-0.19402688631220974,-0.015133478781143697,1.0650869565430716,-0.36267032250430564,-0.2557813576480002,-0.5952074490816184,-0.44188215313354806,0.5282952918637566,-0.10166311961269286,,-1.036827753861426,-0.21299148094934398,-0.056904414259671125,-0.504627649261721,-0.055895996164333495,-0.625859519781183,-0.32069123387482107,0.13910959925064312,-0.3535350253315167,-1.0655409128156026,-0.6896239513642088,-0.31382310769975813,0.47183115061564124,-0.5964273351782,,,-0.2866735637058371,0.49220001905331134,0.04751330319811982,0.10629892722284535,-0.6164876330002012,-0.9786912272965607,0.26019438662493544,-0.043097134586378885,-0.23881874408903303,-0.48348439127436044,0.08954298333241659,0.848386451582306,-0.955959826168085,-0.6453042216141118,0.1867486101240877,-0.6230938164747784,1.8412653049307433,-0.06475440672604342,,1.6365405970249998,,-0.728751723744692,,-0.22435538084844225,-0.8914715704243363,,0.46219177662236516,-0.1632559595856588,-0.8276138748380092,-0.9505953580939509,-0.5240283699339641,-0.34588220571373435,-1.1202661839756427,0.6835686057386138,0.35640173154267046,1.5156527546400382,1.04105326936884,1.194731821571007,1.554417718787921,0.7239074673996785,0.013953674650993987,1.3207838755621932,-0.7994959790406574,2.7588468545575777,1.2494918378568398,-0.2918688341333579,-0.4677933629200346,1.0965793009365215,,-0.5564536083393641,1.5993785265968903,2.252583801496052,,-0.5968791501960652,1.0408627629212055,0.7185975773964531,,,0.726725647786507,1.4099153044809476,2.202271365619813,0.7814857124597735,0.8745846234135055,1.6809208979024466,4,12.0,L-malate,REL06
SM_MPTA_112023_129_L-malate-T9_M7_18,0.31688924942580576,-0.7957526061921166,-0.3468121032509257,-0.5615558016337993,0.44702909126618584,-0.608974760568832,-0.28355604836756004,-0.05292251204482122,0.5146317461780575,,2.1529888446573757,-0.4565950339996505,,1.4825943485967985,-0.8865361616886498,-0.36493819301819835,-0.4452283857879397,-0.19035446901969622,0.13538406733682987,-0.28738355660051224,0.9173130917697735,-0.8937693416986026,-0.46018802198122943,-0.3436518632285067,-0.5486482297440392,0.3129977789591388,-0.3177792644588156,-0.3670476133184482,-0.2523015147776512,0.12409716888578848,-0.3934708190040563,-0.28745728274293786,0.016161232347069825,-0.44397823018706184,0.12818156961746235,-0.519708262729777,-0.7293123297504128,-1.074950386625651,-0.4036376573374801,0.32409508584798075,-0.16388885647252874,2.7612245355241494,-0.2408783551734536,-0.039955716380072406,1.2788088430625928,-0.686142450443125,-0.5607606784026813,-0.381816133991457,-0.08069856655036997,0.35747812234631476,-0.3801430170747327,0.8802076471346826,0.4303633607007944,-0.3823749411775665,-0.40925041234411363,-0.5767230026499955,,,-0.2889206972257962,-0.38953278822729853,1.9728893073355922,0.4999218205718563,0.881855214575706,,-0.24457731445384412,-0.43672860353613635,-0.7715440011230887,-0.47965786442198166,0.10780830872863874,-0.18745021715648813,,-0.4439270112522161,-0.7223946241192782,-0.5203417323542653,-1.2700793954220067,0.3428193039126555,-0.8755812111829939,-0.3371125170705898,0.18856870675093312,-1.2444567711814256,-0.6962439700742658,-0.8803822116207258,-0.3577630851373073,,-0.4716807031319071,-0.7891863579940187,0.39650676268081847,0.5394400564956157,1.5483379872556935,-0.5403498113052622,-1.0064116225033928,-0.04392839372330687,0.47846999734966256,0.04829379416150252,-0.10862613472500111,0.22223792798613157,0.1783588264776469,-0.21823991896027392,-0.6819338022660824,-0.21774057762392132,0.4145830252826659,0.7251351917467219,0.10979583560431168,-0.8895522654414572,-1.3718118272830624,-0.06874282291050542,,-0.5676232024118127,-0.41347028837941363,0.6922357327605314,1.4982784800875644,-0.6566238677127098,0.29761807601770646,-0.4504784173441662,,,0.04668913173261618,0.5516177869120734,0.2457288730665774,-0.03660779379310183,-0.7523622943984937,-0.3355592399347397,2,9.25,L-malate,REL06
SM_MPTA_112023_90_L-alanine-T18_M11_33,-0.34972553707983056,-0.4713989838289242,-0.3033126200911598,0.7022203044081157,0.9690724141110297,0.7071321578807588,-0.2661787143268277,0.22602132548615989,0.5747284734224314,0.41011921369827314,-0.5093994069088905,0.8290607334793965,-0.6191988168702307,0.055764318176597036,-0.23381689710583994,-0.05394437281310659,0.28771210210341663,0.07797035585414158,1.5132448240457173,1.0750633998874473,-0.15779454873519494,0.002374744343231536,0.5037173280096365,-0.3286638040731938,-0.021049920799312605,1.8911140022840296,,-0.16809346807491662,1.7692380669426435,0.008326619570712863,-0.6166621426122183,-0.3851052155688336,-0.04204174264354281,-0.570765671953089,1.826464884884281,-0.35265126675992753,0.3945490591474836,-0.2285423503253214,2.1494215093521,0.60468539327006,0.18811650579919406,1.2156632326048478,1.2675389318247805,-0.2748820036566756,-0.28191719051780506,-0.19320550449705745,1.8789806887314107,0.5608628138027946,0.90898117612671,2.1841592184976464,-0.356235056885493,0.2066025997188601,-0.16448854967416962,0.04731824538481288,-0.36693559333796144,2.396001757765853,1.5893364905568235,1.5202372641485558,-0.19339259583633464,0.0480537826556759,-0.32154410039835457,-0.11429898465021862,1.189776888628715,0.8121766469993539,1.9325127242684015,1.3607320326841057,0.4617902233187717,2.4009986526908365,0.4709107526936131,-0.6068993095268849,0.3041853598885636,1.363024390175297,0.8292753673297877,1.6332079810037075,1.0747683311341867,-2.3281440446333272,,1.4011641732389835,0.7693238259076332,0.021779735924157263,0.031134156265370937,-0.2524058633357345,0.592604137331171,,0.16747490549348065,1.526522153118531,-1.5617233901341088,-0.36144992421381644,-0.5677181013111101,1.9479276468351074,-0.3306598747489725,0.4897142712135251,0.5931937347304773,0.0017951622075812893,2.131044814130593,-0.225988717014861,0.4463360009496408,-0.606183336114344,0.9663725881760113,-0.02551360511287846,,-0.14791110060243445,1.5051066930331471,1.4335805577063665,,-0.8786635753286022,,1.8520475315900933,-0.4743061274010649,0.296694757026624,-0.8138200663173039,1.4244510095787362,0.8517565853029466,0.8536775160993676,-0.7907210634829311,-1.3250085849418294,-0.36063760930862904,-0.13790441562406422,0.1182085612600476,-0.2951890170337998,-0.5074254916186476,0.5072765991137068,3,18.0,L-alanine,REL09
SM_MPTA_112023_106_L-alanine-T22_M9_34,2.822164812654847,-0.19080608832106283,-0.2587540162920432,1.7487137611989012,0.878589942746912,-0.673765682167919,-0.24045271511762029,-0.7238302145376397,4.104871977308429,,-0.45870822218821944,2.0526463534842243,2.003372768537149,-0.6094158616365213,0.6523949365457881,1.6247338463041858,0.5537797642634907,1.427301120271657,-0.2623250133690211,3.123549471433459,0.40511972729295337,-0.7438911889203413,1.8184343091728241,2.720450470758661,1.217725444715154,2.0892735689235935,-0.009331970002624045,3.862229227098585,,-0.01907512947928319,0.04345825454807052,0.18243879322585704,0.054865588227718524,-0.635103740110606,-0.529850883453777,2.42952077041531,1.0027561803381353,0.6791548211357503,0.011480318968063279,2.181425392722156,0.42852002263634514,-0.7774288692429114,2.124938076160964,-0.28546278585074775,-0.7271425210239952,2.283182180300249,2.183154915698087,-0.626379027656981,0.8438497206908028,0.4332143509201127,3.1711992075329505,-1.00707672245455,-0.643389211947499,3.149402189671285,0.835380504510948,-0.26895150022430125,-0.8393688868298734,-0.8886856655264967,-0.18547102522212147,1.0038889517881184,-0.3407454355327082,0.4812166184822278,-0.13824040154677236,1.6454432824610983,2.203496045932582,2.4492028845969935,1.598708869047512,1.6042230341652908,1.2082788735742558,0.34605225250626576,,3.1378283601250962,2.5648418816299032,1.9228704662455598,1.300744146040871,0.44469370519884516,,1.2012905197580674,,0.2990762038824314,-0.7162652794165543,0.8743686134683478,-0.6444275038914691,,0.6016597375452593,1.6406193645733638,-0.7618560993565616,-0.4549288861742239,-0.5842619688253029,1.4174339258647095,-0.37792303963972346,0.271133464289411,0.8078942460239449,0.46228034387258027,1.0213704145473597,-0.10370375118223744,0.005813662109846153,0.49435926201206565,1.886549522888956,0.9951864624853053,,-0.5070790155129258,-0.3816444676949331,1.8411569586924925,,0.21935095611591593,,1.5064762133051761,0.5299578654059605,0.5286181243054364,,-0.7160002351216467,1.0742681110280536,0.565965846467769,-0.821026275324422,,-0.0507066027756241,-0.10514643132610386,0.4105975229681747,0.11605552494207144,1.524911538640108,1.2902308297680218,4,22.0,L-alanine,REL07
SM_MPTA_112023_50_L-malate-T10_M6_17,1.3432474891996529,-0.35623078893828547,-0.3344871817431959,-0.4794537017345621,2.2016332356853607,-0.5922998302143034,-0.1335748422660668,1.9607589880700371,-0.3619598319712888,,2.5224677617920026,-0.3938958585170069,,1.2089914349755917,-0.6254680827161172,-0.37716795288110117,-0.5707231373856178,-0.49146489475685545,-0.3964591606113571,-0.3916736495538862,0.25851018466184017,0.1708775901466052,-0.5928530566691566,-0.3390342711438739,-0.45901096821314646,-0.17241114765993096,-0.252662530108209,-0.36943753294344917,-0.6422683544670377,0.6408666144823542,0.5333217003402216,0.021459354392139085,2.889558041517836,0.7395695984032704,-1.6631222271588757,-0.5294211924826077,-0.6170665324893305,-0.6539019693739805,-0.441086010077995,-0.4885617518873266,-0.32766237938235604,-0.014998514387529117,-0.9329797576774257,-0.2735816646395,0.9849273377706431,-0.6818563047822229,-0.4796781805499503,-0.3410268866640103,-1.148252827638688,0.9991776918464117,-0.37373694276361846,0.9920302565901038,2.1339366219215363,-0.35679671362956655,-0.5436494335584947,-0.5767948818085907,,,-0.28510609355203687,-0.08230597439831133,2.744746278040352,-0.20133159583263138,-0.39666057562818735,,-0.26155135899440596,-0.47192192036471375,-0.7945568094151322,-0.47046272122607047,1.0451206652056617,-0.166054371869401,,-0.516269315032463,-0.5983518784434727,-0.35579863045054577,-0.5343307987854533,-0.12824658870218256,,-0.0567065950386554,-0.0479251539690886,-1.3238733624512478,-0.6818774904069943,-0.5920695598426866,-0.45057644826549204,,0.28310557948598253,-0.7760678161005083,-0.7378846588463293,0.12660177192311467,1.4116553980317055,-0.5537566928108343,-0.6097544683650578,0.05050579470767659,-0.5808751672943431,1.1159736817220214,-0.08911208121072893,1.3213103577143863,0.9913572039313949,-0.04846894179644017,-0.6618870322427641,-0.2601555766846748,2.328348970749079,0.6941438967436723,0.5390853044907411,-0.7771695190569298,0.05717350205461786,0.23456019195096436,,-0.5714804729997316,-0.28228672332995697,1.1612164693845304,0.28895308427135225,-0.6275781219629285,0.8497800483443113,0.04829002219488808,,,-0.1487961570564831,1.0562994643398969,1.2289314096836896,-0.04867603404662716,-0.6652006915175116,0.2807176228503108,2,10.0,L-malate,REL05
SM_MPTA_112023_65_Galactose-T14_M2_8,-0.1932338386007954,-0.9239400901990897,-0.33623563222503494,0.19124603384966285,-0.8291347701160041,-0.34325928412650447,0.10450714285547066,-0.6620162234357427,-0.13473930677672016,,-0.4336450818110161,0.3890329852038421,,-0.8558631267455483,-0.14415370413839476,-0.0721119650878101,-0.43133063316544373,0.004619350935237222,-0.9780537587672912,0.10432116684150104,0.2516345687337871,0.34105023837074117,-0.2713472591518982,,-0.178912995970413,-0.7013633810425898,-0.2791003228752367,-0.45470917698831737,-0.6736479062754614,0.8653084296742203,-1.3510631728985472,0.8363405032510509,0.4802870264054655,0.31630756123082754,-0.7039473536318647,-0.5227919037546214,1.9841645171239275,0.22164296995113253,-0.47945041335297667,-0.5638325334875955,0.11064859433958692,-0.6596764650017166,-0.7122193584712551,-0.07099089333062716,-0.684098540080082,-0.6146238590932893,-0.4272016087858793,-0.5741928823485936,0.126895386737814,-0.7429345724213209,-0.36708154451947755,-1.0860390759363223,-0.23707728196348954,-0.4953264285869096,0.18087047406393128,-0.5636413470130144,,,-0.2903298659202161,0.9848971290628344,-0.5685002598278539,1.5429115479023743,0.011707165329646503,,-0.01499781870228805,-0.510941886635824,0.2173070798872094,-0.49026693110324465,-0.30797494886321686,-0.3448651429813159,,0.3403156791096082,0.15042493545736965,-0.19027711809365316,0.4324266490991687,-0.8097289585168971,1.9349771050762101,1.4649021535425837,-0.13208227751464605,0.8188661521148822,,-0.12051829994536148,0.08060357689654384,0.3283947055455606,0.5388985184220786,0.8881423971733332,-0.8257642987170022,-0.4883717330367889,-0.5666944914874384,-0.606438846133853,-0.7891898164936128,-0.5239870591446718,0.45507709085188514,0.1489523191450563,-0.6001334093121736,-0.6374271547455164,0.008874081512654812,-0.2299386460333918,0.6752854043308442,1.5509719007585596,-0.7765322858018717,0.8392253427522917,-0.10112118469200423,0.13457100809720549,,0.7693454543419983,-1.4498818603657846,-0.5631034965932369,-0.2972513413937637,-0.08039439492077254,-0.8041516791028301,-0.6992536863053136,0.5773226901099133,-0.06242075126053979,1.300397412681992,-0.7516104405792292,1.9810949383476577,0.8657008101698759,-0.3037669534947358,1.7917069499172518,-0.4638102142870711,0.2712255334378309,3,14.0,Galactose,REL02
SM_MPTA_112023_M9_Galactose_003_42,,-0.695287901740386,-0.23659284736963657,,,-0.8485495687758621,,-0.7869398841900292,-0.7831480682735467,,-0.5707558574376604,-1.3019719100674851,,-0.7849412751268643,-0.2555592021555503,-0.2648872813312083,-0.27660829431831946,,-0.9211125182484777,,0.5216487449732625,-1.0540875212084144,,,,,,-0.338419276677074,,-0.34609571054168187,-0.22330503648860758,,-1.2666851981480518,,-1.3263419988749197,,,,-0.5094928660119773,,-0.4898220190377797,,0.34591894440008647,-0.3926324971522576,-0.7400150748119025,,,,0.037371868527486446,,-0.3803152983320906,-1.1218358760999272,-0.754677209015164,,,-0.5586316491729858,,,-0.2888571308427818,-0.9454524725674723,,,,,-1.076985188029989,,,,,,,-0.7148271800611209,,,0.43725210145586546,0.8278813149519623,-0.8108019955133801,-1.2752052751282381,,0.3214591234936418,,-0.20363230863065448,,,-1.1258298218308427,,-0.38167626298265056,-1.2445938587638283,-0.5850081718078823,,2.514673706402155,,,,-0.897535719033921,,,,,-1.2229141298609743,,,,,,,0.3770115539931759,,,-1.1047295428441826,,,-1.5294862692894218,,,1.3369949393433636,,,,,,-0.8454046517360992,0,0.0,Galactose,
SM_MPTA_112023_93_Galactose-T20_M3_12,,-0.14219963384647463,-0.23930416597210594,1.0380521078391864,-0.07426031390893144,-0.38005725991859035,0.06606762333357635,-0.6647442142877256,0.7677339708744815,,-0.44086216081050655,0.7106580755374062,0.7916921551891435,-0.7219395005275495,-0.3811263768653871,0.14516336192854654,-0.37957948199354496,1.914891090332475,-0.6913249489087413,,0.6016107815009455,0.7177233357317242,1.9039395669974435,0.1321194277798525,0.23333931623175097,-0.7919647520475875,-0.18479643603396573,-0.12493559922422023,-0.6281558526588703,1.0343898719524565,0.15943535338973217,1.6675998082866936,0.9778146136829496,0.25764105647706254,-0.9599426073254531,1.3101782018346235,1.236373047054856,2.633133206527876,-0.46851010034308854,3.6278001371246664,0.1805653061051724,-1.0734709145165826,-1.4347192275322576,-0.34644239259949633,-0.6666221742951366,1.8868904705032215,-0.2592150518788297,,1.2401964423041278,-1.0564969442169831,1.8566965681278755,-1.0648638568917352,0.08687334634308772,-0.4851721916063494,1.914450995986858,3.293912818612054,-0.8406561296893174,,-0.28173770705545426,2.4419905162785436,-0.5983740061480051,2.8762060919814347,0.5261243247271495,0.04788834439996862,0.4688106663235864,-0.4504888697865854,1.817634121863492,-0.49301698370817937,-0.0616786451225433,2.5975957133140235,,1.3742708903449183,0.505345363159179,-0.35129920601985754,0.325108680488598,0.40037206075729537,-0.33240259255304033,1.5387679095860347,,-0.7261074214462369,-0.7196202449157987,-0.6777271770792141,-0.764795963827084,0.8805858504195242,0.26139324949917947,0.2655342631186625,-0.35604830948196,-0.12933378908918833,-0.5800797056070703,-0.16666331969348588,-0.4430687921290192,-0.7254854506376186,1.7169001765348388,0.046337468674012595,-0.5205125018200707,-0.5260558248755967,-0.5512378208564176,2.8917994034651575,1.3987567253164055,2.089358228469554,,0.5049187449491018,-0.1265213451523158,0.4496048667553039,,1.3617241003506033,,-0.5704374863081156,2.2231652951168988,-0.18058345549457772,-0.7735674651169604,-0.6813213386293273,0.9615462200732509,0.4966048967795407,1.5448838478081552,-1.0353667845056418,1.348959937379709,1.104253184127164,-0.0683027488335096,1.474795986368445,1.8409715479615618,1.0524994116993496,4,20.0,Galactose,REL03
