,Hours,Well,OD600,Bioreactor,Day,Colony,Replicate,Carbon source
4560,65.31944444444444,B4,0.47600000000000003,M2,35.0,1.0,1,Galactose
4561,65.65277777777779,B4,0.47500000000000003,M2,35.0,1.0,1,Galactose
4562,65.98611111111111,B4,0.47500000000000003,M2,35.0,1.0,1,Galactose
4563,66.31944444444444,B4,0.47500000000000003,M2,35.0,1.0,1,Galactose
4564,66.65277777777779,B4,0.47400000000000003,M2,35.0,1.0,1,Galactose
4565,66.98611111111111,B4,0.47400000000000003,M2,35.0,1.0,1,Galactose
4566,67.31944444444444,B4,0.47300000000000003,M2,35.0,1.0,1,Galactose
4567,67.65277777777779,B4,0.47200000000000003,M2,35.0,1.0,1,Galactose
4568,67.98611111111111,B4,0.47200000000000003,M2,35.0,1.0,1,Galactose
4569,68.31944444444444,B4,0.47200000000000003,M2,35.0,1.0,1,Galactose
4570,68.65277777777779,B4,0.47100000000000003,M2,35.0,1.0,1,Galactose
4571,68.98611111111111,B4,0.47100000000000003,M2,35.0,1.0,1,Galactose
4572,69.31944444444444,B4,0.46900000000000003,M2,35.0,1.0,1,Galactose
4573,69.65277777777779,B4,0.46900000000000003,M2,35.0,1.0,1,Galactose
4574,69.98611111111111,B4,0.468,M2,35.0,1.0,1,Galactose
4575,70.31944444444444,B4,0.468,M2,35.0,1.0,1,Galactose
4576,70.65277777777779,B4,0.468,M2,35.0,1.0,1,Galactose
4577,70.98611111111111,B4,0.467,M2,35.0,1.0,1,Galactose
4578,71.31944444444444,B4,0.467,M2,35.0,1.0,1,Galactose
4579,71.65277777777779,B4,0.466,M2,35.0,1.0,1,Galactose
4580,71.98611111111111,B4,0.466,M2,35.0,1.0,1,Galactose
4581,72.31944444444444,B4,0.466,M2,35.0,1.0,1,Galactose
4582,72.65277777777779,B4,0.466,M2,35.0,1.0,1,Galactose
4583,72.98611111111111,B4,0.465,M2,35.0,1.0,1,Galactose
4584,73.31944444444444,B4,0.465,M2,35.0,1.0,1,Galactose
4585,73.65277777777779,B4,0.465,M2,35.0,1.0,1,Galactose
4586,73.98611111111111,B4,0.464,M2,35.0,1.0,1,Galactose
4587,74.31944444444444,B4,0.464,M2,35.0,1.0,1,Galactose
4588,74.65277777777779,B4,0.465,M2,35.0,1.0,1,Galactose
4589,74.98611111111111,B4,0.464,M2,35.0,1.0,1,Galactose
4590,75.31944444444444,B4,0.463,M2,35.0,1.0,1,Galactose
4591,75.65277777777779,B4,0.462,M2,35.0,1.0,1,Galactose
4592,75.98611111111111,B4,0.462,M2,35.0,1.0,1,Galactose
4593,76.31944444444444,B4,0.462,M2,35.0,1.0,1,Galactose
4594,76.65277777777779,B4,0.462,M2,35.0,1.0,1,Galactose
4595,76.98611111111111,B4,0.462,M2,35.0,1.0,1,Galactose
4596,77.31944444444444,B4,0.461,M2,35.0,1.0,1,Galactose
4597,77.65277777777779,B4,0.461,M2,35.0,1.0,1,Galactose
4598,77.98611111111111,B4,0.46,M2,35.0,1.0,1,Galactose
4599,78.31944444444444,B4,0.46,M2,35.0,1.0,1,Galactose
4600,78.65277777777779,B4,0.46,M2,35.0,1.0,1,Galactose
4601,78.98611111111111,B4,0.46,M2,35.0,1.0,1,Galactose
4602,79.31944444444444,B4,0.46,M2,35.0,1.0,1,Galactose
4603,79.65277777777779,B4,0.46,M2,35.0,1.0,1,Galactose
4604,79.98611111111111,B4,0.46,M2,35.0,1.0,1,Galactose
4605,80.31944444444444,B4,0.459,M2,35.0,1.0,1,Galactose
4606,80.65277777777779,B4,0.459,M2,35.0,1.0,1,Galactose
4607,80.98611111111111,B4,0.459,M2,35.0,1.0,1,Galactose
4608,81.31944444444444,B4,0.458,M2,35.0,1.0,1,Galactose
4609,81.65277777777779,B4,0.458,M2,35.0,1.0,1,Galactose
4610,81.98611111111111,B4,0.458,M2,35.0,1.0,1,Galactose
4611,82.31944444444444,B4,0.457,M2,35.0,1.0,1,Galactose
4612,82.65277777777779,B4,0.457,M2,35.0,1.0,1,Galactose
4613,82.98611111111111,B4,0.457,M2,35.0,1.0,1,Galactose
4614,83.31944444444444,B4,0.457,M2,35.0,1.0,1,Galactose
4615,83.65277777777779,B4,0.457,M2,35.0,1.0,1,Galactose
4616,83.98611111111111,B4,0.456,M2,35.0,1.0,1,Galactose
4617,84.31944444444444,B4,0.457,M2,35.0,1.0,1,Galactose
4618,84.65277777777779,B4,0.457,M2,35.0,1.0,1,Galactose
4619,84.98611111111111,B4,0.456,M2,35.0,1.0,1,Galactose
4620,85.31944444444444,B4,0.456,M2,35.0,1.0,1,Galactose
4621,85.65277777777779,B4,0.456,M2,35.0,1.0,1,Galactose
4622,85.98611111111111,B4,0.456,M2,35.0,1.0,1,Galactose
4623,86.31944444444444,B4,0.457,M2,35.0,1.0,1,Galactose
4624,86.65277777777779,B4,0.457,M2,35.0,1.0,1,Galactose
4625,86.98611111111111,B4,0.457,M2,35.0,1.0,1,Galactose
4626,87.31944444444444,B4,0.457,M2,35.0,1.0,1,Galactose
4627,87.65277777777779,B4,0.5010000000000001,M2,35.0,1.0,1,Galactose
4628,87.98611111111111,B4,0.458,M2,35.0,1.0,1,Galactose
4629,88.31944444444444,B4,0.446,M2,35.0,1.0,1,Galactose
4630,88.65277777777779,B4,0.444,M2,35.0,1.0,1,Galactose
4631,88.98611111111111,B4,0.435,M2,35.0,1.0,1,Galactose
4632,89.31944444444444,B4,0.43,M2,35.0,1.0,1,Galactose
4633,89.65277777777779,B4,0.425,M2,35.0,1.0,1,Galactose
4634,89.98611111111111,B4,0.426,M2,35.0,1.0,1,Galactose
4635,90.31944444444444,B4,0.426,M2,35.0,1.0,1,Galactose
4636,90.65277777777779,B4,0.424,M2,35.0,1.0,1,Galactose
4637,90.98611111111111,B4,0.421,M2,35.0,1.0,1,Galactose
4638,91.31944444444444,B4,0.42,M2,35.0,1.0,1,Galactose
4639,91.65277777777779,B4,0.417,M2,35.0,1.0,1,Galactose
4640,91.98611111111111,B4,0.414,M2,35.0,1.0,1,Galactose
4641,92.31944444444444,B4,0.414,M2,35.0,1.0,1,Galactose
4642,92.65277777777779,B4,0.412,M2,35.0,1.0,1,Galactose
4643,92.98611111111111,B4,0.412,M2,35.0,1.0,1,Galactose
4644,93.31944444444444,B4,0.412,M2,35.0,1.0,1,Galactose
4645,93.65277777777779,B4,0.412,M2,35.0,1.0,1,Galactose
4646,93.98611111111111,B4,0.40800000000000003,M2,35.0,1.0,1,Galactose
4647,94.31944444444444,B4,0.409,M2,35.0,1.0,1,Galactose
4648,94.65277777777779,B4,0.40800000000000003,M2,35.0,1.0,1,Galactose
4649,94.98611111111111,B4,0.399,M2,35.0,1.0,1,Galactose
4650,95.31944444444444,B4,0.396,M2,35.0,1.0,1,Galactose
4651,95.65277777777779,B4,0.393,M2,35.0,1.0,1,Galactose
4652,95.98611111111111,B4,0.386,M2,35.0,1.0,1,Galactose
4653,96.31944444444444,B4,0.384,M2,35.0,1.0,1,Galactose
4654,96.65277777777779,B4,0.384,M2,35.0,1.0,1,Galactose
4655,96.98611111111111,B4,0.387,M2,35.0,1.0,1,Galactose
4656,,B5,,M2,35.0,1.0,2,Galactose
4657,,B5,,M2,35.0,1.0,2,Galactose
4658,,B5,,M2,35.0,1.0,2,Galactose
4659,1.3194444444444444,B5,0.05,M2,35.0,1.0,2,Galactose
4660,1.6527777777777777,B5,0.051000000000000004,M2,35.0,1.0,2,Galactose
4661,1.9861111111111112,B5,0.052000000000000005,M2,35.0,1.0,2,Galactose
4662,2.319444444444444,B5,0.052000000000000005,M2,35.0,1.0,2,Galactose
4663,2.6527777777777777,B5,0.05399999999999999,M2,35.0,1.0,2,Galactose
4664,2.986111111111111,B5,0.05399999999999999,M2,35.0,1.0,2,Galactose
4665,3.319444444444444,B5,0.05499999999999999,M2,35.0,1.0,2,Galactose
4666,3.6527777777777777,B5,0.055999999999999994,M2,35.0,1.0,2,Galactose
4667,3.986111111111111,B5,0.056999999999999995,M2,35.0,1.0,2,Galactose
4668,4.319444444444445,B5,0.056999999999999995,M2,35.0,1.0,2,Galactose
4669,4.652777777777779,B5,0.057999999999999996,M2,35.0,1.0,2,Galactose
4670,4.986111111111112,B5,0.059,M2,35.0,1.0,2,Galactose
4671,5.319444444444445,B5,0.061,M2,35.0,1.0,2,Galactose
4672,5.652777777777779,B5,0.063,M2,35.0,1.0,2,Galactose
4673,5.986111111111112,B5,0.064,M2,35.0,1.0,2,Galactose
4674,6.319444444444445,B5,0.066,M2,35.0,1.0,2,Galactose
4675,6.652777777777779,B5,0.068,M2,35.0,1.0,2,Galactose
4676,6.986111111111112,B5,0.07100000000000001,M2,35.0,1.0,2,Galactose
4677,7.319444444444445,B5,0.07300000000000001,M2,35.0,1.0,2,Galactose
4678,7.652777777777779,B5,0.07600000000000001,M2,35.0,1.0,2,Galactose
4679,7.986111111111112,B5,0.07999999999999999,M2,35.0,1.0,2,Galactose
4680,8.319444444444445,B5,0.08299999999999999,M2,35.0,1.0,2,Galactose
4681,8.652777777777779,B5,0.087,M2,35.0,1.0,2,Galactose
4682,8.98611111111111,B5,0.09,M2,35.0,1.0,2,Galactose
4683,9.319444444444445,B5,0.095,M2,35.0,1.0,2,Galactose
4684,9.652777777777779,B5,0.1,M2,35.0,1.0,2,Galactose
4685,9.98611111111111,B5,0.10500000000000001,M2,35.0,1.0,2,Galactose
4686,10.319444444444445,B5,0.11099999999999999,M2,35.0,1.0,2,Galactose
4687,10.652777777777779,B5,0.11599999999999999,M2,35.0,1.0,2,Galactose
4688,10.98611111111111,B5,0.124,M2,35.0,1.0,2,Galactose
4689,11.319444444444445,B5,0.131,M2,35.0,1.0,2,Galactose
4690,11.652777777777779,B5,0.139,M2,35.0,1.0,2,Galactose
4691,11.98611111111111,B5,0.149,M2,35.0,1.0,2,Galactose
4692,12.319444444444445,B5,0.158,M2,35.0,1.0,2,Galactose
4693,12.652777777777779,B5,0.17,M2,35.0,1.0,2,Galactose
4694,12.98611111111111,B5,0.181,M2,35.0,1.0,2,Galactose
4695,13.319444444444445,B5,0.195,M2,35.0,1.0,2,Galactose
4696,13.652777777777779,B5,0.21000000000000002,M2,35.0,1.0,2,Galactose
4697,13.98611111111111,B5,0.22699999999999998,M2,35.0,1.0,2,Galactose
4698,14.319444444444445,B5,0.246,M2,35.0,1.0,2,Galactose
4699,14.652777777777779,B5,0.266,M2,35.0,1.0,2,Galactose
4700,14.98611111111111,B5,0.287,M2,35.0,1.0,2,Galactose
4701,15.319444444444445,B5,0.312,M2,35.0,1.0,2,Galactose
4702,15.652777777777779,B5,0.335,M2,35.0,1.0,2,Galactose
4703,15.98611111111111,B5,0.361,M2,35.0,1.0,2,Galactose
4704,16.319444444444443,B5,0.393,M2,35.0,1.0,2,Galactose
4705,16.652777777777775,B5,0.424,M2,35.0,1.0,2,Galactose
4706,16.98611111111111,B5,0.464,M2,35.0,1.0,2,Galactose
4707,17.319444444444443,B5,0.502,M2,35.0,1.0,2,Galactose
4708,17.652777777777775,B5,0.534,M2,35.0,1.0,2,Galactose
4709,17.98611111111111,B5,0.5650000000000001,M2,35.0,1.0,2,Galactose
4710,18.319444444444443,B5,0.5880000000000001,M2,35.0,1.0,2,Galactose
4711,18.652777777777775,B5,0.6060000000000001,M2,35.0,1.0,2,Galactose
4712,18.98611111111111,B5,0.6180000000000001,M2,35.0,1.0,2,Galactose
4713,19.319444444444443,B5,0.6210000000000001,M2,35.0,1.0,2,Galactose
4714,19.652777777777775,B5,0.6190000000000001,M2,35.0,1.0,2,Galactose
4715,19.98611111111111,B5,0.6150000000000001,M2,35.0,1.0,2,Galactose
4716,20.319444444444443,B5,0.6130000000000001,M2,35.0,1.0,2,Galactose
4717,20.652777777777775,B5,0.6130000000000001,M2,35.0,1.0,2,Galactose
4718,20.98611111111111,B5,0.6140000000000001,M2,35.0,1.0,2,Galactose
4719,21.319444444444443,B5,0.6150000000000001,M2,35.0,1.0,2,Galactose
4720,21.652777777777775,B5,0.6160000000000001,M2,35.0,1.0,2,Galactose
4721,21.98611111111111,B5,0.6180000000000001,M2,35.0,1.0,2,Galactose
4722,22.319444444444443,B5,0.6220000000000001,M2,35.0,1.0,2,Galactose
4723,22.652777777777775,B5,0.624,M2,35.0,1.0,2,Galactose
4724,22.98611111111111,B5,0.628,M2,35.0,1.0,2,Galactose
4725,23.319444444444443,B5,0.631,M2,35.0,1.0,2,Galactose
4726,23.652777777777775,B5,0.635,M2,35.0,1.0,2,Galactose
4727,23.98611111111111,B5,0.639,M2,35.0,1.0,2,Galactose
4728,24.319444444444443,B5,0.642,M2,35.0,1.0,2,Galactose
4729,24.652777777777775,B5,0.645,M2,35.0,1.0,2,Galactose
4730,24.98611111111111,B5,0.648,M2,35.0,1.0,2,Galactose
4731,25.319444444444443,B5,0.652,M2,35.0,1.0,2,Galactose
4732,25.652777777777775,B5,0.655,M2,35.0,1.0,2,Galactose
4733,25.98611111111111,B5,0.657,M2,35.0,1.0,2,Galactose
4734,26.319444444444443,B5,0.658,M2,35.0,1.0,2,Galactose
4735,26.652777777777775,B5,0.658,M2,35.0,1.0,2,Galactose
4736,26.98611111111111,B5,0.658,M2,35.0,1.0,2,Galactose
4737,27.319444444444443,B5,0.662,M2,35.0,1.0,2,Galactose
4738,27.652777777777775,B5,0.665,M2,35.0,1.0,2,Galactose
4739,27.98611111111111,B5,0.661,M2,35.0,1.0,2,Galactose
4740,28.319444444444443,B5,0.656,M2,35.0,1.0,2,Galactose
4741,28.652777777777775,B5,0.652,M2,35.0,1.0,2,Galactose
4742,28.98611111111111,B5,0.647,M2,35.0,1.0,2,Galactose
4743,29.319444444444443,B5,0.644,M2,35.0,1.0,2,Galactose
4744,29.652777777777775,B5,0.642,M2,35.0,1.0,2,Galactose
4745,29.98611111111111,B5,0.638,M2,35.0,1.0,2,Galactose
4746,30.319444444444443,B5,0.634,M2,35.0,1.0,2,Galactose
4747,30.652777777777775,B5,0.631,M2,35.0,1.0,2,Galactose
4748,30.98611111111111,B5,0.627,M2,35.0,1.0,2,Galactose
4749,31.319444444444443,B5,0.624,M2,35.0,1.0,2,Galactose
4750,31.652777777777775,B5,0.6210000000000001,M2,35.0,1.0,2,Galactose
4751,31.98611111111111,B5,0.6190000000000001,M2,35.0,1.0,2,Galactose
4752,32.31944444444445,B5,0.6160000000000001,M2,35.0,1.0,2,Galactose
4753,32.65277777777778,B5,0.6130000000000001,M2,35.0,1.0,2,Galactose
4754,32.986111111111114,B5,0.6110000000000001,M2,35.0,1.0,2,Galactose
4755,33.31944444444445,B5,0.6090000000000001,M2,35.0,1.0,2,Galactose
4756,33.65277777777778,B5,0.6070000000000001,M2,35.0,1.0,2,Galactose
4757,33.986111111111114,B5,0.6050000000000001,M2,35.0,1.0,2,Galactose
4758,34.31944444444445,B5,0.6030000000000001,M2,35.0,1.0,2,Galactose
4759,34.65277777777778,B5,0.6010000000000001,M2,35.0,1.0,2,Galactose
4760,34.986111111111114,B5,0.6000000000000001,M2,35.0,1.0,2,Galactose
4761,35.31944444444445,B5,0.5980000000000001,M2,35.0,1.0,2,Galactose
4762,35.65277777777778,B5,0.5960000000000001,M2,35.0,1.0,2,Galactose
4763,35.986111111111114,B5,0.5950000000000001,M2,35.0,1.0,2,Galactose
4764,36.31944444444445,B5,0.5940000000000001,M2,35.0,1.0,2,Galactose
4765,36.65277777777778,B5,0.5920000000000001,M2,35.0,1.0,2,Galactose
4766,36.986111111111114,B5,0.5910000000000001,M2,35.0,1.0,2,Galactose
4767,37.31944444444445,B5,0.5890000000000001,M2,35.0,1.0,2,Galactose
4768,37.65277777777778,B5,0.5880000000000001,M2,35.0,1.0,2,Galactose
4769,37.986111111111114,B5,0.5870000000000001,M2,35.0,1.0,2,Galactose
4770,38.31944444444445,B5,0.5850000000000001,M2,35.0,1.0,2,Galactose
4771,38.65277777777778,B5,0.5830000000000001,M2,35.0,1.0,2,Galactose
4772,38.986111111111114,B5,0.5830000000000001,M2,35.0,1.0,2,Galactose
4773,39.31944444444445,B5,0.5810000000000001,M2,35.0,1.0,2,Galactose
4774,39.65277777777778,B5,0.5800000000000001,M2,35.0,1.0,2,Galactose
4775,39.986111111111114,B5,0.5790000000000001,M2,35.0,1.0,2,Galactose
4776,40.31944444444445,B5,0.5770000000000001,M2,35.0,1.0,2,Galactose
4777,40.65277777777778,B5,0.5760000000000001,M2,35.0,1.0,2,Galactose
4778,40.986111111111114,B5,0.5750000000000001,M2,35.0,1.0,2,Galactose
4779,41.31944444444445,B5,0.5730000000000001,M2,35.0,1.0,2,Galactose
4780,41.65277777777778,B5,0.5720000000000001,M2,35.0,1.0,2,Galactose
4781,41.986111111111114,B5,0.5710000000000001,M2,35.0,1.0,2,Galactose
4782,42.31944444444445,B5,0.5690000000000001,M2,35.0,1.0,2,Galactose
4783,42.65277777777778,B5,0.5680000000000001,M2,35.0,1.0,2,Galactose
4784,42.986111111111114,B5,0.5670000000000001,M2,35.0,1.0,2,Galactose
4785,43.31944444444445,B5,0.5650000000000001,M2,35.0,1.0,2,Galactose
4786,43.65277777777778,B5,0.5640000000000001,M2,35.0,1.0,2,Galactose
4787,43.986111111111114,B5,0.5630000000000001,M2,35.0,1.0,2,Galactose
4788,44.31944444444445,B5,0.561,M2,35.0,1.0,2,Galactose
4789,44.65277777777778,B5,0.56,M2,35.0,1.0,2,Galactose
4790,44.986111111111114,B5,0.559,M2,35.0,1.0,2,Galactose
4791,45.31944444444445,B5,0.558,M2,35.0,1.0,2,Galactose
4792,45.65277777777778,B5,0.557,M2,35.0,1.0,2,Galactose
4793,45.986111111111114,B5,0.556,M2,35.0,1.0,2,Galactose
4794,46.31944444444445,B5,0.555,M2,35.0,1.0,2,Galactose
4795,46.65277777777778,B5,0.553,M2,35.0,1.0,2,Galactose
4796,46.986111111111114,B5,0.553,M2,35.0,1.0,2,Galactose
4797,47.31944444444445,B5,0.551,M2,35.0,1.0,2,Galactose
4798,47.65277777777778,B5,0.55,M2,35.0,1.0,2,Galactose
4799,47.986111111111114,B5,0.549,M2,35.0,1.0,2,Galactose
4800,48.31944444444445,B5,0.548,M2,35.0,1.0,2,Galactose
4801,48.65277777777778,B5,0.547,M2,35.0,1.0,2,Galactose
4802,48.986111111111114,B5,0.546,M2,35.0,1.0,2,Galactose
4803,49.31944444444445,B5,0.545,M2,35.0,1.0,2,Galactose
4804,49.65277777777778,B5,0.543,M2,35.0,1.0,2,Galactose
4805,49.986111111111114,B5,0.543,M2,35.0,1.0,2,Galactose
4806,50.31944444444445,B5,0.542,M2,35.0,1.0,2,Galactose
4807,50.65277777777778,B5,0.54,M2,35.0,1.0,2,Galactose
4808,50.986111111111114,B5,0.539,M2,35.0,1.0,2,Galactose
4809,51.31944444444445,B5,0.539,M2,35.0,1.0,2,Galactose
4810,51.65277777777778,B5,0.538,M2,35.0,1.0,2,Galactose
4811,51.986111111111114,B5,0.537,M2,35.0,1.0,2,Galactose
4812,52.31944444444445,B5,0.536,M2,35.0,1.0,2,Galactose
4813,52.65277777777778,B5,0.535,M2,35.0,1.0,2,Galactose
4814,52.986111111111114,B5,0.534,M2,35.0,1.0,2,Galactose
4815,53.31944444444445,B5,0.533,M2,35.0,1.0,2,Galactose
4816,53.65277777777778,B5,0.532,M2,35.0,1.0,2,Galactose
4817,53.986111111111114,B5,0.532,M2,35.0,1.0,2,Galactose
4818,54.31944444444445,B5,0.531,M2,35.0,1.0,2,Galactose
4819,54.65277777777778,B5,0.53,M2,35.0,1.0,2,Galactose
4820,54.986111111111114,B5,0.53,M2,35.0,1.0,2,Galactose
4821,55.31944444444445,B5,0.529,M2,35.0,1.0,2,Galactose
4822,55.65277777777778,B5,0.528,M2,35.0,1.0,2,Galactose
4823,55.986111111111114,B5,0.528,M2,35.0,1.0,2,Galactose
4824,56.31944444444445,B5,0.527,M2,35.0,1.0,2,Galactose
4825,56.65277777777778,B5,0.526,M2,35.0,1.0,2,Galactose
4826,56.986111111111114,B5,0.525,M2,35.0,1.0,2,Galactose
4827,57.31944444444445,B5,0.525,M2,35.0,1.0,2,Galactose
4828,57.65277777777778,B5,0.524,M2,35.0,1.0,2,Galactose
4829,57.986111111111114,B5,0.524,M2,35.0,1.0,2,Galactose
4830,58.31944444444445,B5,0.523,M2,35.0,1.0,2,Galactose
4831,58.65277777777778,B5,0.523,M2,35.0,1.0,2,Galactose
4832,58.986111111111114,B5,0.521,M2,35.0,1.0,2,Galactose
4833,59.31944444444445,B5,0.521,M2,35.0,1.0,2,Galactose
4834,59.65277777777778,B5,0.521,M2,35.0,1.0,2,Galactose
4835,59.986111111111114,B5,0.52,M2,35.0,1.0,2,Galactose
4836,60.31944444444445,B5,0.519,M2,35.0,1.0,2,Galactose
4837,60.65277777777778,B5,0.519,M2,35.0,1.0,2,Galactose
4838,60.986111111111114,B5,0.518,M2,35.0,1.0,2,Galactose
4839,61.31944444444445,B5,0.518,M2,35.0,1.0,2,Galactose
4840,61.65277777777778,B5,0.517,M2,35.0,1.0,2,Galactose
4841,61.986111111111114,B5,0.517,M2,35.0,1.0,2,Galactose
4842,62.31944444444445,B5,0.515,M2,35.0,1.0,2,Galactose
4843,62.65277777777778,B5,0.515,M2,35.0,1.0,2,Galactose
4844,62.986111111111114,B5,0.515,M2,35.0,1.0,2,Galactose
4845,63.31944444444445,B5,0.514,M2,35.0,1.0,2,Galactose
4846,63.65277777777778,B5,0.513,M2,35.0,1.0,2,Galactose
4847,63.986111111111114,B5,0.512,M2,35.0,1.0,2,Galactose
4848,64.31944444444444,B5,0.512,M2,35.0,1.0,2,Galactose
4849,64.65277777777779,B5,0.512,M2,35.0,1.0,2,Galactose
4850,64.98611111111111,B5,0.511,M2,35.0,1.0,2,Galactose
4851,65.31944444444444,B5,0.511,M2,35.0,1.0,2,Galactose
4852,65.65277777777779,B5,0.51,M2,35.0,1.0,2,Galactose
4853,65.98611111111111,B5,0.51,M2,35.0,1.0,2,Galactose
4854,66.31944444444444,B5,0.509,M2,35.0,1.0,2,Galactose
4855,66.65277777777779,B5,0.508,M2,35.0,1.0,2,Galactose
4856,66.98611111111111,B5,0.508,M2,35.0,1.0,2,Galactose
4857,67.31944444444444,B5,0.507,M2,35.0,1.0,2,Galactose
4858,67.65277777777779,B5,0.507,M2,35.0,1.0,2,Galactose
4859,67.98611111111111,B5,0.506,M2,35.0,1.0,2,Galactose
4860,68.31944444444444,B5,0.506,M2,35.0,1.0,2,Galactose
4861,68.65277777777779,B5,0.506,M2,35.0,1.0,2,Galactose
4862,68.98611111111111,B5,0.505,M2,35.0,1.0,2,Galactose
4863,69.31944444444444,B5,0.504,M2,35.0,1.0,2,Galactose
4864,69.65277777777779,B5,0.504,M2,35.0,1.0,2,Galactose
4865,69.98611111111111,B5,0.504,M2,35.0,1.0,2,Galactose
4866,70.31944444444444,B5,0.503,M2,35.0,1.0,2,Galactose
4867,70.65277777777779,B5,0.503,M2,35.0,1.0,2,Galactose
4868,70.98611111111111,B5,0.502,M2,35.0,1.0,2,Galactose
4869,71.31944444444444,B5,0.502,M2,35.0,1.0,2,Galactose
4870,71.65277777777779,B5,0.501,M2,35.0,1.0,2,Galactose
4871,71.98611111111111,B5,0.501,M2,35.0,1.0,2,Galactose
4872,72.31944444444444,B5,0.501,M2,35.0,1.0,2,Galactose
4873,72.65277777777779,B5,0.501,M2,35.0,1.0,2,Galactose
4874,72.98611111111111,B5,0.49999999999999994,M2,35.0,1.0,2,Galactose
4875,73.31944444444444,B5,0.49999999999999994,M2,35.0,1.0,2,Galactose
4876,73.65277777777779,B5,0.49899999999999994,M2,35.0,1.0,2,Galactose
4877,73.98611111111111,B5,0.49899999999999994,M2,35.0,1.0,2,Galactose
4878,74.31944444444444,B5,0.49800000000000005,M2,35.0,1.0,2,Galactose
4879,74.65277777777779,B5,0.49800000000000005,M2,35.0,1.0,2,Galactose
4880,74.98611111111111,B5,0.49899999999999994,M2,35.0,1.0,2,Galactose
4881,75.31944444444444,B5,0.49800000000000005,M2,35.0,1.0,2,Galactose
4882,75.65277777777779,B5,0.49800000000000005,M2,35.0,1.0,2,Galactose
4883,75.98611111111111,B5,0.49700000000000005,M2,35.0,1.0,2,Galactose
4884,76.31944444444444,B5,0.49800000000000005,M2,35.0,1.0,2,Galactose
4885,76.65277777777779,B5,0.49700000000000005,M2,35.0,1.0,2,Galactose
4886,76.98611111111111,B5,0.49700000000000005,M2,35.0,1.0,2,Galactose
4887,77.31944444444444,B5,0.49600000000000005,M2,35.0,1.0,2,Galactose
4888,77.65277777777779,B5,0.49600000000000005,M2,35.0,1.0,2,Galactose
4889,77.98611111111111,B5,0.49600000000000005,M2,35.0,1.0,2,Galactose
4890,78.31944444444444,B5,0.49600000000000005,M2,35.0,1.0,2,Galactose
4891,78.65277777777779,B5,0.49500000000000005,M2,35.0,1.0,2,Galactose
4892,78.98611111111111,B5,0.49500000000000005,M2,35.0,1.0,2,Galactose
4893,79.31944444444444,B5,0.49500000000000005,M2,35.0,1.0,2,Galactose
4894,79.65277777777779,B5,0.49500000000000005,M2,35.0,1.0,2,Galactose
4895,79.98611111111111,B5,0.49400000000000005,M2,35.0,1.0,2,Galactose
4896,80.31944444444444,B5,0.49400000000000005,M2,35.0,1.0,2,Galactose
4897,80.65277777777779,B5,0.49400000000000005,M2,35.0,1.0,2,Galactose
4898,80.98611111111111,B5,0.49400000000000005,M2,35.0,1.0,2,Galactose
4899,81.31944444444444,B5,0.49300000000000005,M2,35.0,1.0,2,Galactose
4900,81.65277777777779,B5,0.49300000000000005,M2,35.0,1.0,2,Galactose
4901,81.98611111111111,B5,0.49300000000000005,M2,35.0,1.0,2,Galactose
4902,82.31944444444444,B5,0.49200000000000005,M2,35.0,1.0,2,Galactose
4903,82.65277777777779,B5,0.49300000000000005,M2,35.0,1.0,2,Galactose
4904,82.98611111111111,B5,0.49300000000000005,M2,35.0,1.0,2,Galactose
4905,83.31944444444444,B5,0.49200000000000005,M2,35.0,1.0,2,Galactose
4906,83.65277777777779,B5,0.49200000000000005,M2,35.0,1.0,2,Galactose
4907,83.98611111111111,B5,0.49100000000000005,M2,35.0,1.0,2,Galactose
4908,84.31944444444444,B5,0.49100000000000005,M2,35.0,1.0,2,Galactose
4909,84.65277777777779,B5,0.49100000000000005,M2,35.0,1.0,2,Galactose
4910,84.98611111111111,B5,0.49100000000000005,M2,35.0,1.0,2,Galactose
4911,85.31944444444444,B5,0.49100000000000005,M2,35.0,1.0,2,Galactose
4912,85.65277777777779,B5,0.49000000000000005,M2,35.0,1.0,2,Galactose
4913,85.98611111111111,B5,0.49000000000000005,M2,35.0,1.0,2,Galactose
4914,86.31944444444444,B5,0.48900000000000005,M2,35.0,1.0,2,Galactose
4915,86.65277777777779,B5,0.49000000000000005,M2,35.0,1.0,2,Galactose
4916,86.98611111111111,B5,0.48900000000000005,M2,35.0,1.0,2,Galactose
4917,87.31944444444444,B5,0.49000000000000005,M2,35.0,1.0,2,Galactose
4918,87.65277777777779,B5,0.49000000000000005,M2,35.0,1.0,2,Galactose
4919,87.98611111111111,B5,0.49100000000000005,M2,35.0,1.0,2,Galactose
4920,88.31944444444444,B5,0.48900000000000005,M2,35.0,1.0,2,Galactose
4921,88.65277777777779,B5,0.48700000000000004,M2,35.0,1.0,2,Galactose
4922,88.98611111111111,B5,0.48500000000000004,M2,35.0,1.0,2,Galactose
4923,89.31944444444444,B5,0.48100000000000004,M2,35.0,1.0,2,Galactose
4924,89.65277777777779,B5,0.48000000000000004,M2,35.0,1.0,2,Galactose
4925,89.98611111111111,B5,0.47900000000000004,M2,35.0,1.0,2,Galactose
4926,90.31944444444444,B5,0.47900000000000004,M2,35.0,1.0,2,Galactose
4927,90.65277777777779,B5,0.447,M2,35.0,1.0,2,Galactose
