,Hours,Well,OD600,Strain,Replicate,Carbon source
5651,30.98611111111111,C8,1.206,sdhB,2,Galactose
5652,31.319444444444443,C8,1.208,sdhB,2,Galactose
5653,31.652777777777775,C8,1.209,sdhB,2,Galactose
5654,31.98611111111111,C8,1.21,sdhB,2,Galactose
5655,32.31944444444445,C8,1.209,sdhB,2,Galactose
5656,32.65277777777778,C8,1.211,sdhB,2,Galactose
5657,32.986111111111114,C8,1.213,sdhB,2,Galactose
5658,33.31944444444445,C8,1.214,sdhB,2,Galactose
5659,33.65277777777778,C8,1.213,sdhB,2,Galactose
5660,33.986111111111114,C8,1.216,sdhB,2,Galactose
5661,34.31944444444445,C8,1.219,sdhB,2,Galactose
5662,34.65277777777778,C8,1.221,sdhB,2,Galactose
5663,34.986111111111114,C8,1.222,sdhB,2,Galactose
5664,35.31944444444445,C8,1.224,sdhB,2,Galactose
5665,35.65277777777778,C8,1.226,sdhB,2,Galactose
5666,35.986111111111114,C8,1.229,sdhB,2,Galactose
5667,36.31944444444445,C8,1.232,sdhB,2,Galactose
5668,36.65277777777778,C8,1.232,sdhB,2,Galactose
5669,36.986111111111114,C8,1.236,sdhB,2,Galactose
5670,37.31944444444445,C8,1.237,sdhB,2,Galactose
5671,37.65277777777778,C8,1.239,sdhB,2,Galactose
5672,37.986111111111114,C8,1.24,sdhB,2,Galactose
5673,38.31944444444445,C8,1.243,sdhB,2,Galactose
5674,38.65277777777778,C8,1.244,sdhB,2,Galactose
5675,38.986111111111114,C8,1.245,sdhB,2,Galactose
5676,39.31944444444445,C8,1.246,sdhB,2,Galactose
5677,39.65277777777778,C8,1.248,sdhB,2,Galactose
5678,39.986111111111114,C8,1.249,sdhB,2,Galactose
5679,40.31944444444445,C8,1.25,sdhB,2,Galactose
5680,40.65277777777778,C8,1.251,sdhB,2,Galactose
5681,40.986111111111114,C8,1.253,sdhB,2,Galactose
5682,41.31944444444445,C8,1.254,sdhB,2,Galactose
5683,41.65277777777778,C8,1.256,sdhB,2,Galactose
5684,41.986111111111114,C8,1.258,sdhB,2,Galactose
5685,42.31944444444445,C8,1.259,sdhB,2,Galactose
5686,42.65277777777778,C8,1.261,sdhB,2,Galactose
5687,42.986111111111114,C8,1.262,sdhB,2,Galactose
5688,43.31944444444445,C8,1.263,sdhB,2,Galactose
5689,43.65277777777778,C8,1.263,sdhB,2,Galactose
5690,43.986111111111114,C8,1.265,sdhB,2,Galactose
5691,44.31944444444445,C8,1.266,sdhB,2,Galactose
5692,44.65277777777778,C8,1.265,sdhB,2,Galactose
5693,44.986111111111114,C8,1.266,sdhB,2,Galactose
5694,45.31944444444445,C8,1.266,sdhB,2,Galactose
5695,45.65277777777778,C8,1.267,sdhB,2,Galactose
5696,45.986111111111114,C8,1.269,sdhB,2,Galactose
5697,46.31944444444445,C8,1.269,sdhB,2,Galactose
5698,46.65277777777778,C8,1.272,sdhB,2,Galactose
5699,46.986111111111114,C8,1.272,sdhB,2,Galactose
5700,47.31944444444445,C8,1.272,sdhB,2,Galactose
5701,47.65277777777778,C8,1.275,sdhB,2,Galactose
5702,47.986111111111114,C8,1.274,sdhB,2,Galactose
5703,48.31944444444445,C8,1.274,sdhB,2,Galactose
5704,48.65277777777778,C8,1.275,sdhB,2,Galactose
5705,48.986111111111114,C8,1.276,sdhB,2,Galactose
5706,49.31944444444445,C8,1.276,sdhB,2,Galactose
5707,49.65277777777778,C8,1.277,sdhB,2,Galactose
5708,49.986111111111114,C8,1.277,sdhB,2,Galactose
5709,50.31944444444445,C8,1.278,sdhB,2,Galactose
5710,50.65277777777778,C8,1.279,sdhB,2,Galactose
5711,50.986111111111114,C8,1.279,sdhB,2,Galactose
5712,51.31944444444445,C8,1.279,sdhB,2,Galactose
5713,51.65277777777778,C8,1.281,sdhB,2,Galactose
5714,51.986111111111114,C8,1.281,sdhB,2,Galactose
5715,52.31944444444445,C8,1.282,sdhB,2,Galactose
5716,52.65277777777778,C8,1.283,sdhB,2,Galactose
5717,52.986111111111114,C8,1.285,sdhB,2,Galactose
5718,53.31944444444445,C8,1.286,sdhB,2,Galactose
5719,53.65277777777778,C8,1.288,sdhB,2,Galactose
5720,53.986111111111114,C8,1.287,sdhB,2,Galactose
5721,54.31944444444445,C8,1.288,sdhB,2,Galactose
5722,54.65277777777778,C8,1.29,sdhB,2,Galactose
5723,54.986111111111114,C8,1.29,sdhB,2,Galactose
5724,55.31944444444445,C8,1.292,sdhB,2,Galactose
5725,55.65277777777778,C8,1.294,sdhB,2,Galactose
5726,55.986111111111114,C8,1.295,sdhB,2,Galactose
5727,56.31944444444445,C8,1.297,sdhB,2,Galactose
5728,56.65277777777778,C8,1.298,sdhB,2,Galactose
5729,56.986111111111114,C8,1.298,sdhB,2,Galactose
5730,57.31944444444445,C8,1.299,sdhB,2,Galactose
5731,57.65277777777778,C8,1.301,sdhB,2,Galactose
5732,57.986111111111114,C8,1.301,sdhB,2,Galactose
5733,58.31944444444445,C8,1.301,sdhB,2,Galactose
5734,58.65277777777778,C8,1.304,sdhB,2,Galactose
5735,58.986111111111114,C8,1.304,sdhB,2,Galactose
5736,59.31944444444445,C8,1.306,sdhB,2,Galactose
5737,59.65277777777778,C8,1.308,sdhB,2,Galactose
5738,59.986111111111114,C8,1.308,sdhB,2,Galactose
5739,60.31944444444445,C8,1.31,sdhB,2,Galactose
5740,60.65277777777778,C8,1.311,sdhB,2,Galactose
5741,60.986111111111114,C8,1.312,sdhB,2,Galactose
5742,61.31944444444445,C8,1.312,sdhB,2,Galactose
5743,61.65277777777778,C8,1.315,sdhB,2,Galactose
5744,61.986111111111114,C8,1.316,sdhB,2,Galactose
5745,62.31944444444445,C8,1.317,sdhB,2,Galactose
5746,62.65277777777778,C8,1.318,sdhB,2,Galactose
5747,62.986111111111114,C8,1.319,sdhB,2,Galactose
5748,63.31944444444445,C8,1.321,sdhB,2,Galactose
5749,63.65277777777778,C8,1.322,sdhB,2,Galactose
5750,63.986111111111114,C8,1.323,sdhB,2,Galactose
5751,64.31944444444444,C8,1.323,sdhB,2,Galactose
5752,64.65277777777779,C8,1.325,sdhB,2,Galactose
5753,64.98611111111111,C8,1.326,sdhB,2,Galactose
5754,65.31944444444444,C8,1.327,sdhB,2,Galactose
5755,65.65277777777779,C8,1.328,sdhB,2,Galactose
5756,65.98611111111111,C8,1.329,sdhB,2,Galactose
5757,66.31944444444444,C8,1.33,sdhB,2,Galactose
5758,66.65277777777779,C8,1.332,sdhB,2,Galactose
5759,66.98611111111111,C8,1.333,sdhB,2,Galactose
5760,67.31944444444444,C8,1.334,sdhB,2,Galactose
5761,67.65277777777779,C8,1.334,sdhB,2,Galactose
5762,67.98611111111111,C8,1.336,sdhB,2,Galactose
5763,68.31944444444444,C8,1.337,sdhB,2,Galactose
5764,68.65277777777779,C8,1.338,sdhB,2,Galactose
5765,68.98611111111111,C8,1.337,sdhB,2,Galactose
5766,69.31944444444444,C8,1.341,sdhB,2,Galactose
5767,69.65277777777779,C8,1.34,sdhB,2,Galactose
5768,69.98611111111111,C8,1.34,sdhB,2,Galactose
5769,70.31944444444444,C8,1.341,sdhB,2,Galactose
5770,70.65277777777779,C8,1.343,sdhB,2,Galactose
5771,70.98611111111111,C8,1.343,sdhB,2,Galactose
5772,71.31944444444444,C8,1.345,sdhB,2,Galactose
5773,71.65277777777779,C8,1.345,sdhB,2,Galactose
5774,71.98611111111111,C8,1.347,sdhB,2,Galactose
5775,72.31944444444444,C8,1.348,sdhB,2,Galactose
5776,72.65277777777779,C8,1.349,sdhB,2,Galactose
5777,72.98611111111111,C8,1.351,sdhB,2,Galactose
5778,73.31944444444444,C8,1.351,sdhB,2,Galactose
5779,73.65277777777779,C8,1.351,sdhB,2,Galactose
5780,73.98611111111111,C8,1.351,sdhB,2,Galactose
5781,74.31944444444444,C8,1.354,sdhB,2,Galactose
5782,74.65277777777779,C8,1.355,sdhB,2,Galactose
5783,74.98611111111111,C8,1.356,sdhB,2,Galactose
5784,75.31944444444444,C8,1.357,sdhB,2,Galactose
5785,75.65277777777779,C8,1.359,sdhB,2,Galactose
5786,75.98611111111111,C8,1.361,sdhB,2,Galactose
5787,76.31944444444444,C8,1.362,sdhB,2,Galactose
5788,76.65277777777779,C8,1.363,sdhB,2,Galactose
5789,76.98611111111111,C8,1.366,sdhB,2,Galactose
5790,77.31944444444444,C8,1.365,sdhB,2,Galactose
5791,77.65277777777779,C8,1.368,sdhB,2,Galactose
5792,77.98611111111111,C8,1.369,sdhB,2,Galactose
5793,78.31944444444444,C8,1.371,sdhB,2,Galactose
5794,78.65277777777779,C8,1.371,sdhB,2,Galactose
5795,78.98611111111111,C8,1.372,sdhB,2,Galactose
5796,79.31944444444444,C8,1.374,sdhB,2,Galactose
5797,79.65277777777779,C8,1.376,sdhB,2,Galactose
5798,79.98611111111111,C8,1.377,sdhB,2,Galactose
5799,80.31944444444444,C8,1.378,sdhB,2,Galactose
5800,80.65277777777779,C8,1.382,sdhB,2,Galactose
5801,80.98611111111111,C8,1.383,sdhB,2,Galactose
5802,81.31944444444444,C8,1.383,sdhB,2,Galactose
5803,81.65277777777779,C8,1.386,sdhB,2,Galactose
5804,81.98611111111111,C8,1.387,sdhB,2,Galactose
5805,82.31944444444444,C8,1.389,sdhB,2,Galactose
5806,82.65277777777779,C8,1.391,sdhB,2,Galactose
5807,82.98611111111111,C8,1.391,sdhB,2,Galactose
5808,83.31944444444444,C8,1.392,sdhB,2,Galactose
5809,83.65277777777779,C8,1.395,sdhB,2,Galactose
5810,83.98611111111111,C8,1.397,sdhB,2,Galactose
5811,84.31944444444444,C8,1.4,sdhB,2,Galactose
5812,84.65277777777779,C8,1.399,sdhB,2,Galactose
5813,84.98611111111111,C8,1.399,sdhB,2,Galactose
5814,85.31944444444444,C8,1.4,sdhB,2,Galactose
5815,85.65277777777779,C8,1.402,sdhB,2,Galactose
5816,85.98611111111111,C8,1.404,sdhB,2,Galactose
5817,86.31944444444444,C8,1.406,sdhB,2,Galactose
5818,86.65277777777779,C8,1.408,sdhB,2,Galactose
5819,86.98611111111111,C8,1.409,sdhB,2,Galactose
5820,87.31944444444444,C8,1.411,sdhB,2,Galactose
5821,87.65277777777779,C8,1.411,sdhB,2,Galactose
5822,87.98611111111111,C8,1.413,sdhB,2,Galactose
5823,88.31944444444444,C8,1.413,sdhB,2,Galactose
5824,88.65277777777779,C8,1.415,sdhB,2,Galactose
5825,88.98611111111111,C8,1.416,sdhB,2,Galactose
5826,89.31944444444444,C8,1.417,sdhB,2,Galactose
5827,89.65277777777779,C8,1.418,sdhB,2,Galactose
5828,89.98611111111111,C8,1.419,sdhB,2,Galactose
5829,90.31944444444444,C8,1.419,sdhB,2,Galactose
5830,90.65277777777779,C8,1.421,sdhB,2,Galactose
5831,90.98611111111111,C8,1.422,sdhB,2,Galactose
5832,91.31944444444444,C8,1.423,sdhB,2,Galactose
5833,91.65277777777779,C8,1.424,sdhB,2,Galactose
5834,91.98611111111111,C8,1.426,sdhB,2,Galactose
5835,92.31944444444444,C8,1.426,sdhB,2,Galactose
5836,92.65277777777779,C8,1.428,sdhB,2,Galactose
5837,92.98611111111111,C8,1.429,sdhB,2,Galactose
5838,93.31944444444444,C8,1.43,sdhB,2,Galactose
5839,93.65277777777779,C8,1.432,sdhB,2,Galactose
5840,93.98611111111111,C8,1.432,sdhB,2,Galactose
5841,94.31944444444444,C8,1.433,sdhB,2,Galactose
5842,94.65277777777779,C8,1.433,sdhB,2,Galactose
5843,94.98611111111111,C8,1.434,sdhB,2,Galactose
5844,95.31944444444444,C8,1.436,sdhB,2,Galactose
5845,95.65277777777779,C8,1.436,sdhB,2,Galactose
5846,95.98611111111111,C8,1.436,sdhB,2,Galactose
5847,96.31944444444444,C8,1.438,sdhB,2,Galactose
5848,96.65277777777779,C8,1.438,sdhB,2,Galactose
5849,96.98611111111111,C8,1.439,sdhB,2,Galactose
5850,97.31944444444444,C8,1.44,sdhB,2,Galactose
5851,97.65277777777779,C8,1.441,sdhB,2,Galactose
5852,97.98611111111111,C8,1.443,sdhB,2,Galactose
5853,98.31944444444444,C8,1.444,sdhB,2,Galactose
5854,98.65277777777779,C8,1.444,sdhB,2,Galactose
5855,98.98611111111111,C8,1.446,sdhB,2,Galactose
5856,99.31944444444444,C8,1.448,sdhB,2,Galactose
5857,99.65277777777779,C8,1.448,sdhB,2,Galactose
5858,99.98611111111111,C8,1.448,sdhB,2,Galactose
5859,100.31944444444444,C8,1.45,sdhB,2,Galactose
5860,100.65277777777779,C8,1.451,sdhB,2,Galactose
5861,100.98611111111111,C8,1.453,sdhB,2,Galactose
5862,101.31944444444444,C8,1.453,sdhB,2,Galactose
5863,101.65277777777779,C8,1.454,sdhB,2,Galactose
5864,101.98611111111111,C8,1.454,sdhB,2,Galactose
5865,102.31944444444444,C8,1.455,sdhB,2,Galactose
5866,102.65277777777779,C8,1.458,sdhB,2,Galactose
5867,102.98611111111111,C8,1.457,sdhB,2,Galactose
5868,103.31944444444444,C8,1.458,sdhB,2,Galactose
5869,103.65277777777779,C8,1.458,sdhB,2,Galactose
5870,103.98611111111111,C8,1.459,sdhB,2,Galactose
5871,104.31944444444444,C8,1.46,sdhB,2,Galactose
5872,104.65277777777779,C8,1.461,sdhB,2,Galactose
5873,104.98611111111111,C8,1.462,sdhB,2,Galactose
5874,105.31944444444444,C8,1.463,sdhB,2,Galactose
5875,105.65277777777779,C8,1.462,sdhB,2,Galactose
5876,105.98611111111111,C8,1.465,sdhB,2,Galactose
5877,106.31944444444444,C8,1.466,sdhB,2,Galactose
5878,106.65277777777779,C8,1.465,sdhB,2,Galactose
5879,106.98611111111111,C8,1.467,sdhB,2,Galactose
5880,107.31944444444444,C8,1.469,sdhB,2,Galactose
5881,107.65277777777779,C8,1.469,sdhB,2,Galactose
5882,107.98611111111111,C8,1.471,sdhB,2,Galactose
5883,108.31944444444444,C8,1.471,sdhB,2,Galactose
5884,108.65277777777779,C8,1.471,sdhB,2,Galactose
5885,108.98611111111111,C8,1.473,sdhB,2,Galactose
5886,0.3194444444444444,C9,0.09,sucB,2,Galactose
5887,0.6527777777777778,C9,0.09,sucB,2,Galactose
5888,0.986111111111111,C9,0.09,sucB,2,Galactose
5889,1.3194444444444444,C9,0.09,sucB,2,Galactose
5890,1.6527777777777777,C9,0.09,sucB,2,Galactose
5891,1.9861111111111112,C9,0.091,sucB,2,Galactose
5892,2.319444444444444,C9,0.091,sucB,2,Galactose
5893,2.6527777777777777,C9,0.091,sucB,2,Galactose
5894,2.986111111111111,C9,0.091,sucB,2,Galactose
5895,3.319444444444444,C9,0.092,sucB,2,Galactose
5896,3.6527777777777777,C9,0.092,sucB,2,Galactose
5897,3.986111111111111,C9,0.092,sucB,2,Galactose
5898,4.319444444444445,C9,0.093,sucB,2,Galactose
5899,4.652777777777779,C9,0.093,sucB,2,Galactose
5900,4.986111111111112,C9,0.093,sucB,2,Galactose
5901,5.319444444444445,C9,0.094,sucB,2,Galactose
5902,5.652777777777779,C9,0.094,sucB,2,Galactose
5903,5.986111111111112,C9,0.094,sucB,2,Galactose
5904,6.319444444444445,C9,0.095,sucB,2,Galactose
5905,6.652777777777779,C9,0.095,sucB,2,Galactose
5906,6.986111111111112,C9,0.095,sucB,2,Galactose
5907,7.319444444444445,C9,0.095,sucB,2,Galactose
5908,7.652777777777779,C9,0.096,sucB,2,Galactose
5909,7.986111111111112,C9,0.097,sucB,2,Galactose
5910,8.319444444444445,C9,0.097,sucB,2,Galactose
5911,8.652777777777779,C9,0.098,sucB,2,Galactose
5912,8.98611111111111,C9,0.099,sucB,2,Galactose
5913,9.319444444444445,C9,0.1,sucB,2,Galactose
5914,9.652777777777779,C9,0.101,sucB,2,Galactose
5915,9.98611111111111,C9,0.103,sucB,2,Galactose
5916,10.319444444444445,C9,0.104,sucB,2,Galactose
5917,10.652777777777779,C9,0.106,sucB,2,Galactose
5918,10.98611111111111,C9,0.108,sucB,2,Galactose
5919,11.319444444444445,C9,0.11,sucB,2,Galactose
5920,11.652777777777779,C9,0.112,sucB,2,Galactose
5921,11.98611111111111,C9,0.115,sucB,2,Galactose
5922,12.319444444444445,C9,0.117,sucB,2,Galactose
5923,12.652777777777779,C9,0.119,sucB,2,Galactose
5924,12.98611111111111,C9,0.121,sucB,2,Galactose
5925,13.319444444444445,C9,0.126,sucB,2,Galactose
5926,13.652777777777779,C9,0.129,sucB,2,Galactose
5927,13.98611111111111,C9,0.132,sucB,2,Galactose
5928,14.319444444444445,C9,0.132,sucB,2,Galactose
5929,14.652777777777779,C9,0.136,sucB,2,Galactose
5930,14.98611111111111,C9,0.138,sucB,2,Galactose
5931,15.319444444444445,C9,0.138,sucB,2,Galactose
5932,15.652777777777779,C9,0.141,sucB,2,Galactose
5933,15.98611111111111,C9,0.149,sucB,2,Galactose
5934,16.319444444444443,C9,0.152,sucB,2,Galactose
5935,16.652777777777775,C9,0.156,sucB,2,Galactose
5936,16.98611111111111,C9,0.158,sucB,2,Galactose
5937,17.319444444444443,C9,0.165,sucB,2,Galactose
5938,17.652777777777775,C9,0.176,sucB,2,Galactose
5939,17.98611111111111,C9,0.186,sucB,2,Galactose
5940,18.319444444444443,C9,0.191,sucB,2,Galactose
5941,18.652777777777775,C9,0.197,sucB,2,Galactose
5942,18.98611111111111,C9,0.212,sucB,2,Galactose
5943,19.319444444444443,C9,0.22,sucB,2,Galactose
5944,19.652777777777775,C9,0.226,sucB,2,Galactose
5945,19.98611111111111,C9,0.229,sucB,2,Galactose
5946,20.319444444444443,C9,0.23,sucB,2,Galactose
5947,20.652777777777775,C9,0.24,sucB,2,Galactose
5948,20.98611111111111,C9,0.242,sucB,2,Galactose
5949,21.319444444444443,C9,0.248,sucB,2,Galactose
5950,21.652777777777775,C9,0.253,sucB,2,Galactose
5951,21.98611111111111,C9,0.257,sucB,2,Galactose
5952,22.319444444444443,C9,0.262,sucB,2,Galactose
5953,22.652777777777775,C9,0.265,sucB,2,Galactose
5954,22.98611111111111,C9,0.286,sucB,2,Galactose
5955,23.319444444444443,C9,0.299,sucB,2,Galactose
5956,23.652777777777775,C9,0.344,sucB,2,Galactose
5957,23.98611111111111,C9,0.419,sucB,2,Galactose
5958,24.319444444444443,C9,0.451,sucB,2,Galactose
5959,24.652777777777775,C9,0.474,sucB,2,Galactose
5960,24.98611111111111,C9,0.488,sucB,2,Galactose
5961,25.319444444444443,C9,0.494,sucB,2,Galactose
5962,25.652777777777775,C9,0.509,sucB,2,Galactose
5963,25.98611111111111,C9,0.532,sucB,2,Galactose
5964,26.319444444444443,C9,0.562,sucB,2,Galactose
5965,26.652777777777775,C9,0.582,sucB,2,Galactose
5966,26.98611111111111,C9,0.605,sucB,2,Galactose
5967,27.319444444444443,C9,0.662,sucB,2,Galactose
5968,27.652777777777775,C9,0.736,sucB,2,Galactose
5969,27.98611111111111,C9,0.837,sucB,2,Galactose
5970,28.319444444444443,C9,0.902,sucB,2,Galactose
5971,28.652777777777775,C9,1.019,sucB,2,Galactose
5972,28.98611111111111,C9,0.989,sucB,2,Galactose
5973,29.319444444444443,C9,0.967,sucB,2,Galactose
5974,29.652777777777775,C9,0.984,sucB,2,Galactose
5975,29.98611111111111,C9,0.931,sucB,2,Galactose
5976,30.319444444444443,C9,0.948,sucB,2,Galactose
5977,30.652777777777775,C9,0.978,sucB,2,Galactose
5978,30.98611111111111,C9,0.973,sucB,2,Galactose
5979,31.319444444444443,C9,0.982,sucB,2,Galactose
5980,31.652777777777775,C9,0.989,sucB,2,Galactose
5981,31.98611111111111,C9,0.989,sucB,2,Galactose
5982,32.31944444444445,C9,0.986,sucB,2,Galactose
5983,32.65277777777778,C9,1.003,sucB,2,Galactose
5984,32.986111111111114,C9,0.994,sucB,2,Galactose
5985,33.31944444444445,C9,0.998,sucB,2,Galactose
5986,33.65277777777778,C9,0.987,sucB,2,Galactose
5987,33.986111111111114,C9,0.984,sucB,2,Galactose
5988,34.31944444444445,C9,0.995,sucB,2,Galactose
5989,34.65277777777778,C9,0.967,sucB,2,Galactose
5990,34.986111111111114,C9,0.98,sucB,2,Galactose
5991,35.31944444444445,C9,0.981,sucB,2,Galactose
5992,35.65277777777778,C9,0.984,sucB,2,Galactose
5993,35.986111111111114,C9,0.987,sucB,2,Galactose
5994,36.31944444444445,C9,0.978,sucB,2,Galactose
5995,36.65277777777778,C9,0.978,sucB,2,Galactose
5996,36.986111111111114,C9,0.98,sucB,2,Galactose
5997,37.31944444444445,C9,0.976,sucB,2,Galactose
5998,37.65277777777778,C9,0.969,sucB,2,Galactose
5999,37.986111111111114,C9,0.966,sucB,2,Galactose
6000,38.31944444444445,C9,0.961,sucB,2,Galactose
6001,38.65277777777778,C9,0.973,sucB,2,Galactose
6002,38.986111111111114,C9,0.983,sucB,2,Galactose
6003,39.31944444444445,C9,0.976,sucB,2,Galactose
6004,39.65277777777778,C9,0.969,sucB,2,Galactose
6005,39.986111111111114,C9,0.967,sucB,2,Galactose
6006,40.31944444444445,C9,0.962,sucB,2,Galactose
6007,40.65277777777778,C9,0.966,sucB,2,Galactose
6008,40.986111111111114,C9,0.966,sucB,2,Galactose
6009,41.31944444444445,C9,0.96,sucB,2,Galactose
6010,41.65277777777778,C9,0.958,sucB,2,Galactose
6011,41.986111111111114,C9,0.972,sucB,2,Galactose
6012,42.31944444444445,C9,0.978,sucB,2,Galactose
6013,42.65277777777778,C9,0.966,sucB,2,Galactose
6014,42.986111111111114,C9,0.956,sucB,2,Galactose
6015,43.31944444444445,C9,0.964,sucB,2,Galactose
6016,43.65277777777778,C9,0.958,sucB,2,Galactose
6017,43.986111111111114,C9,0.972,sucB,2,Galactose
6018,44.31944444444445,C9,0.973,sucB,2,Galactose
6019,44.65277777777778,C9,0.966,sucB,2,Galactose
6020,44.986111111111114,C9,0.96,sucB,2,Galactose
6021,45.31944444444445,C9,0.955,sucB,2,Galactose
6022,45.65277777777778,C9,0.955,sucB,2,Galactose
6023,45.986111111111114,C9,0.956,sucB,2,Galactose
6024,46.31944444444445,C9,0.956,sucB,2,Galactose
6025,46.65277777777778,C9,0.974,sucB,2,Galactose
6026,46.986111111111114,C9,0.957,sucB,2,Galactose
6027,47.31944444444445,C9,0.948,sucB,2,Galactose
6028,47.65277777777778,C9,0.961,sucB,2,Galactose
6029,47.986111111111114,C9,0.939,sucB,2,Galactose
6030,48.31944444444445,C9,0.945,sucB,2,Galactose
6031,48.65277777777778,C9,0.951,sucB,2,Galactose
6032,48.986111111111114,C9,0.96,sucB,2,Galactose
6033,49.31944444444445,C9,0.966,sucB,2,Galactose
6034,49.65277777777778,C9,0.962,sucB,2,Galactose
6035,49.986111111111114,C9,0.964,sucB,2,Galactose
6036,50.31944444444445,C9,0.957,sucB,2,Galactose
6037,50.65277777777778,C9,0.956,sucB,2,Galactose
6038,50.986111111111114,C9,0.949,sucB,2,Galactose
6039,51.31944444444445,C9,0.952,sucB,2,Galactose
6040,51.65277777777778,C9,0.956,sucB,2,Galactose
6041,51.986111111111114,C9,0.96,sucB,2,Galactose
6042,52.31944444444445,C9,0.961,sucB,2,Galactose
6043,52.65277777777778,C9,0.945,sucB,2,Galactose
6044,52.986111111111114,C9,0.967,sucB,2,Galactose
6045,53.31944444444445,C9,0.959,sucB,2,Galactose
6046,53.65277777777778,C9,0.959,sucB,2,Galactose
6047,53.986111111111114,C9,0.965,sucB,2,Galactose
6048,54.31944444444445,C9,0.955,sucB,2,Galactose
6049,54.65277777777778,C9,0.972,sucB,2,Galactose
6050,54.986111111111114,C9,0.956,sucB,2,Galactose
6051,55.31944444444445,C9,0.953,sucB,2,Galactose
6052,55.65277777777778,C9,0.954,sucB,2,Galactose
6053,55.986111111111114,C9,0.942,sucB,2,Galactose
6054,56.31944444444445,C9,0.954,sucB,2,Galactose
6055,56.65277777777778,C9,0.951,sucB,2,Galactose
6056,56.986111111111114,C9,0.952,sucB,2,Galactose
6057,57.31944444444445,C9,0.948,sucB,2,Galactose
6058,57.65277777777778,C9,0.948,sucB,2,Galactose
6059,57.986111111111114,C9,0.943,sucB,2,Galactose
6060,58.31944444444445,C9,0.942,sucB,2,Galactose
6061,58.65277777777778,C9,0.945,sucB,2,Galactose
6062,58.986111111111114,C9,0.947,sucB,2,Galactose
6063,59.31944444444445,C9,0.947,sucB,2,Galactose
6064,59.65277777777778,C9,0.951,sucB,2,Galactose
6065,59.986111111111114,C9,0.951,sucB,2,Galactose
6066,60.31944444444445,C9,0.951,sucB,2,Galactose
6067,60.65277777777778,C9,0.955,sucB,2,Galactose
6068,60.986111111111114,C9,0.953,sucB,2,Galactose
6069,61.31944444444445,C9,0.947,sucB,2,Galactose
6070,61.65277777777778,C9,0.955,sucB,2,Galactose
6071,61.986111111111114,C9,0.954,sucB,2,Galactose
6072,62.31944444444445,C9,0.955,sucB,2,Galactose
6073,62.65277777777778,C9,0.956,sucB,2,Galactose
6074,62.986111111111114,C9,0.957,sucB,2,Galactose
6075,63.31944444444445,C9,0.96,sucB,2,Galactose
6076,63.65277777777778,C9,0.96,sucB,2,Galactose
6077,63.986111111111114,C9,0.959,sucB,2,Galactose
6078,64.31944444444444,C9,0.957,sucB,2,Galactose
6079,64.65277777777779,C9,0.959,sucB,2,Galactose
6080,64.98611111111111,C9,0.964,sucB,2,Galactose
6081,65.31944444444444,C9,0.963,sucB,2,Galactose
6082,65.65277777777779,C9,0.96,sucB,2,Galactose
6083,65.98611111111111,C9,0.964,sucB,2,Galactose
6084,66.31944444444444,C9,0.964,sucB,2,Galactose
6085,66.65277777777779,C9,0.969,sucB,2,Galactose
6086,66.98611111111111,C9,0.967,sucB,2,Galactose
6087,67.31944444444444,C9,0.968,sucB,2,Galactose
6088,67.65277777777779,C9,0.969,sucB,2,Galactose
6089,67.98611111111111,C9,0.975,sucB,2,Galactose
6090,68.31944444444444,C9,0.972,sucB,2,Galactose
6091,68.65277777777779,C9,0.976,sucB,2,Galactose
6092,68.98611111111111,C9,0.973,sucB,2,Galactose
6093,69.31944444444444,C9,0.979,sucB,2,Galactose
6094,69.65277777777779,C9,0.981,sucB,2,Galactose
6095,69.98611111111111,C9,0.98,sucB,2,Galactose
6096,70.31944444444444,C9,0.979,sucB,2,Galactose
6097,70.65277777777779,C9,0.978,sucB,2,Galactose
6098,70.98611111111111,C9,0.978,sucB,2,Galactose
6099,71.31944444444444,C9,0.977,sucB,2,Galactose
6100,71.65277777777779,C9,0.979,sucB,2,Galactose
6101,71.98611111111111,C9,0.984,sucB,2,Galactose
6102,72.31944444444444,C9,0.987,sucB,2,Galactose
6103,72.65277777777779,C9,0.988,sucB,2,Galactose
6104,72.98611111111111,C9,0.988,sucB,2,Galactose
6105,73.31944444444444,C9,0.988,sucB,2,Galactose
6106,73.65277777777779,C9,0.986,sucB,2,Galactose
6107,73.98611111111111,C9,0.986,sucB,2,Galactose
6108,74.31944444444444,C9,0.99,sucB,2,Galactose
6109,74.65277777777779,C9,0.993,sucB,2,Galactose
6110,74.98611111111111,C9,0.988,sucB,2,Galactose
6111,75.31944444444444,C9,0.989,sucB,2,Galactose
6112,75.65277777777779,C9,0.987,sucB,2,Galactose
6113,75.98611111111111,C9,0.991,sucB,2,Galactose
6114,76.31944444444444,C9,0.991,sucB,2,Galactose
6115,76.65277777777779,C9,0.992,sucB,2,Galactose
6116,76.98611111111111,C9,0.998,sucB,2,Galactose
6117,77.31944444444444,C9,0.998,sucB,2,Galactose
6118,77.65277777777779,C9,1.002,sucB,2,Galactose
6119,77.98611111111111,C9,1.002,sucB,2,Galactose
6120,78.31944444444444,C9,1.003,sucB,2,Galactose
6121,78.65277777777779,C9,1.003,sucB,2,Galactose
6122,78.98611111111111,C9,1.002,sucB,2,Galactose
6123,79.31944444444444,C9,1.003,sucB,2,Galactose
