,M,Metabolite,Carbon source,Rate [mmol/gDW/h],Std.Err [mmol/gDW/h],Metabolite value [gDW/mmol],N carbons,Mol weight [g/mol],Turnover [mmol/gDW/h],BiGG ID,MV min,MV max,Species,Dataset
150,M9,BETA-ALANINE,L-alanine,0.0004918904793149566,inf,0.04987721350752927,3.0,89.09318,0.0001165236479997861,ala_B,0.04987721350751817,0.04998123713905178,E. coli,SINTEF-23
151,M9,ALANINE,L-alanine,-19.350783975010398,0.36349703599809313,0.0456978280472059,3.0,89.09318,4.813030062241242,ala__L,0.0456978280472059,0.045816134044029955,E. coli,SINTEF-23
152,M9,CREATINE,L-alanine,1.592377469455866e-06,5.794719050523218e-07,,7.0,161.19889999999998,0.0,crn,,,E. coli,SINTEF-23
153,M9,ALPHA-AMINOADIPATE,L-alanine,8.512594715389294e-05,inf,,,,,,,,E. coli,SINTEF-23
154,M9,GLYCINE,L-alanine,0.03604078722628233,inf,0.0281442771592727,2.0,75.0666,0.21461309304799459,gly,0.028114445890614626,0.02814427715928658,E. coli,SINTEF-23
155,M9,GLUTAMINE,L-alanine,1.970066659188409e-05,inf,0.07794792572685949,5.0,146.1445,0.36628379326998944,gln__L,0.07794792572685394,0.07809568302969971,E. coli,SINTEF-23
156,M9,GLUTAMATE,L-alanine,0.0006832937572714831,0.0006353684759743083,0.07378469753081818,5.0,146.12132,4.922499983577233,glu__L,0.07378469753081263,0.07393057993475283,E. coli,SINTEF-23
157,M9,SERINE,L-alanine,0.0004755307499626211,0.00018873532983975532,0.04681996298723512,3.0,105.09258,0.3365364792639938,ser__L,0.046819962987232344,0.046857409817721574,E. coli,SINTEF-23
158,M9,ASPARAGINE,L-alanine,0.006835407493756441,0.0040020436219366205,0.05510568382597614,4.0,132.11792,0.04876494438999978,asn__L,0.055105683825959484,0.05518761600759592,E. coli,SINTEF-23
159,M9,ASPARTATE,L-alanine,0.0001056854645382066,8.831276273580776e-05,0.05091437704706492,4.0,132.09474,3.6859815779992524,asp__L,0.05091437704706214,0.051022512912735074,E. coli,SINTEF-23
160,M9,LYSINE,L-alanine,-0.0025280444920740665,inf,0.11744434204750409,6.0,147.1955,0.06942078397799968,lys__L,0.11744434204748466,0.11766416243141897,E. coli,SINTEF-23
161,M9,PYRUVATE,L-alanine,0.00028991360074292534,inf,0.03845777010960394,3.0,87.05412,4.737873320771241,pyr,0.038457770109601164,0.038527203627899964,E. coli,SINTEF-23
162,M9,LACTATE,L-alanine,0.0007595078727766375,0.0004032841968043236,0.05137371515690492,3.0,89.07,0.0,lac__L,0.05102251291271287,0.05137371515691325,E. coli,SINTEF-23
163,M9,NAD,L-alanine,4.699180318104327e-05,inf,0.3956603444814605,21.0,662.4171620000001,10.968585078906614,nad,0.39566034448145493,0.39603188594177496,E. coli,SINTEF-23
164,M9,SUCCINATE,L-alanine,0.004833337816248068,inf,0.055095329439633356,4.0,116.07216,1.7683226370859324,succ,0.055095329439633356,0.055187616007673634,E. coli,SINTEF-23
165,M9,MALATE,L-alanine,0.004559756209373442,0.0012286373752181568,0.05093711038135218,4.0,132.07156,5.671678068939183,mal__L,0.050937110381349404,0.05102251291270177,E. coli,SINTEF-23
166,M9,CIS-ACONITATE,L-alanine,0.0008775921549794605,0.00031237077395269487,0.07484620182122981,6.0,171.08442,1.9856964909399317,acon_C,0.07484620182122981,0.07497185570854714,E. coli,SINTEF-23
167,M9,CITRATE,L-alanine,0.006537865131845667,inf,0.07484539997043849,6.0,189.09969999999998,1.9856964909399317,cit,0.07484539997041073,0.07497185570854714,E. coli,SINTEF-23
168,M9,ISOCITRATE,L-alanine,0.000758186677843772,inf,0.07484700367211272,6.0,189.09969999999998,1.9856964909399317,icit,0.07484700367210995,0.07497185570842779,E. coli,SINTEF-23
169,M9,TRANS-ACONITATE,L-alanine,1.8933395972363713e-05,1.0193662616825765e-05,0.07484620182125479,6.0,171.08442,0.0,acon_T,0.07484620182125479,0.07497185570842502,E. coli,SINTEF-23
170,M10,PHENYLALANINE,L-alanine,1.7479501306523924e-05,8.661792764398677e-06,0.18748225134763985,9.0,165.18913999999998,0.037478738969999835,phe__L,0.18748225134761765,0.1877767311957823,E. coli,SINTEF-23
171,M10,LEUCINE,L-alanine,-0.00012868776883927813,6.771672802778762e-05,0.11344878644185818,6.0,131.17291999999998,0.0911415202379996,leu__L,0.11344878644185818,0.11349905933647486,E. coli,SINTEF-23
172,M10,ISOLEUCINE,L-alanine,0.00038665472807530073,0.0001437791614240764,0.12474699106116982,6.0,131.17291999999998,0.05877343564199973,ile__L,0.12474699106115872,0.12495309284751288,E. coli,SINTEF-23
173,M10,METHIONINE,L-alanine,1.0813125883979887e-05,1.1598675354796128e-05,0.15195175902542601,5.0,149.21134,0.03127203403199986,met__L,0.15195175902542324,0.15202626296444977,E. coli,SINTEF-23
174,M10,GAMMA-AMINOBUTYRATE,L-alanine,0.009531006390694183,inf,0.0727536335283413,4.0,103.11976,0.0,4abut,0.07275363352833575,0.07288930416088912,E. coli,SINTEF-23
175,M10,PROLINE,L-alanine,6.0014387940051514e-05,4.136748703878566e-05,0.09146098478233222,5.0,115.13046,0.0447189843899998,pro__L,0.0914609847823239,0.09163226808822922,E. coli,SINTEF-23
176,M10,TYROSINE,L-alanine,3.673954129679667e-05,2.955733975114967e-05,0.1802077605680158,9.0,181.18854,0.027941197461999873,tyr__L,0.18020776056801302,0.1804878007797328,E. coli,SINTEF-23
177,M10,VALINE,L-alanine,,,0.09045385034804343,5.0,117.14634,4.695057758263243,val__L,0.09045385034801567,0.09059099231444045,E. coli,SINTEF-23
178,M10,PIPECOLIC ACID,L-alanine,1.8128289311095727e-05,5.420145231624592e-06,,,,,,,,E. coli,SINTEF-23
179,M10,ALPHA-AMINOBUTYRATE,L-alanine,0.20163581021377408,0.052249820043603616,,,,,,,,E. coli,SINTEF-23
180,M10,BETA-ALANINE,L-alanine,0.00048217418602446865,inf,0.04987721350752927,3.0,89.09318,0.0001165236479997861,ala_B,0.04987721350751817,0.04998123713905178,E. coli,SINTEF-23
181,M10,ALANINE,L-alanine,-19.597281365974133,1.4762386014649178,0.0456978280472059,3.0,89.09318,4.813030062241242,ala__L,0.0456978280472059,0.045816134044029955,E. coli,SINTEF-23
182,M10,CREATINE,L-alanine,-3.4936314215991926e-06,3.8163662229449195e-06,,7.0,161.19889999999998,0.0,crn,,,E. coli,SINTEF-23
183,M10,ALPHA-AMINOADIPATE,L-alanine,5.6530881268418885e-05,2.6088472236955083e-06,,,,,,,,E. coli,SINTEF-23
184,M10,GLYCINE,L-alanine,0.030814742825168717,0.013568813535295862,0.0281442771592727,2.0,75.0666,0.21461309304799459,gly,0.028114445890614626,0.02814427715928658,E. coli,SINTEF-23
185,M10,GLUTAMINE,L-alanine,-4.894624479138556e-05,inf,0.07794792572685949,5.0,146.1445,0.36628379326998944,gln__L,0.07794792572685394,0.07809568302969971,E. coli,SINTEF-23
186,M10,GLUTAMATE,L-alanine,0.00045940994314682505,0.0017655833749278692,0.07378469753081818,5.0,146.12132,4.922499983577233,glu__L,0.07378469753081263,0.07393057993475283,E. coli,SINTEF-23
187,M10,SERINE,L-alanine,0.0008263826084400557,inf,0.04681996298723512,3.0,105.09258,0.3365364792639938,ser__L,0.046819962987232344,0.046857409817721574,E. coli,SINTEF-23
188,M10,ASPARAGINE,L-alanine,0.010156817074436513,0.003245764472246246,0.05510568382597614,4.0,132.11792,0.04876494438999978,asn__L,0.055105683825959484,0.05518761600759592,E. coli,SINTEF-23
189,M10,ASPARTATE,L-alanine,0.00011327027646842142,0.00011621577888329111,0.05091437704706492,4.0,132.09474,3.6859815779992524,asp__L,0.05091437704706214,0.051022512912735074,E. coli,SINTEF-23
190,M10,LYSINE,L-alanine,-0.001195219578779679,inf,0.11744434204750409,6.0,147.1955,0.06942078397799968,lys__L,0.11744434204748466,0.11766416243141897,E. coli,SINTEF-23
191,M10,LACTATE,L-alanine,,,0.05137371515690492,3.0,89.07,0.0,lac__L,0.05102251291271287,0.05137371515691325,E. coli,SINTEF-23
192,M10,NAD,L-alanine,0.00014471166041709517,inf,0.3956603444814605,21.0,662.4171620000001,10.968585078906614,nad,0.39566034448145493,0.39603188594177496,E. coli,SINTEF-23
193,M10,SUCCINATE,L-alanine,0.002300555130084585,inf,0.055095329439633356,4.0,116.07216,1.7683226370859324,succ,0.055095329439633356,0.055187616007673634,E. coli,SINTEF-23
194,M10,MALATE,L-alanine,0.002691931523782127,3.301725354592421e-05,0.05093711038135218,4.0,132.07156,5.671678068939183,mal__L,0.050937110381349404,0.05102251291270177,E. coli,SINTEF-23
195,M10,CIS-ACONITATE,L-alanine,0.0010429622174672308,1.7985795031834655e-05,0.07484620182122981,6.0,171.08442,1.9856964909399317,acon_C,0.07484620182122981,0.07497185570854714,E. coli,SINTEF-23
196,M10,CITRATE,L-alanine,0.0025871733717070535,inf,0.07484539997043849,6.0,189.09969999999998,1.9856964909399317,cit,0.07484539997041073,0.07497185570854714,E. coli,SINTEF-23
197,M10,ISOCITRATE,L-alanine,0.0007938732402429235,inf,0.07484700367211272,6.0,189.09969999999998,1.9856964909399317,icit,0.07484700367210995,0.07497185570842779,E. coli,SINTEF-23
198,M10,TRANS-ACONITATE,L-alanine,1.9974503654669845e-05,6.363864066980702e-06,0.07484620182125479,6.0,171.08442,0.0,acon_T,0.07484620182125479,0.07497185570842502,E. coli,SINTEF-23
199,M11,PHENYLALANINE,L-alanine,4.97250505859416e-05,3.894886888651497e-06,0.18748225134763985,9.0,165.18913999999998,0.037478738969999835,phe__L,0.18748225134761765,0.1877767311957823,E. coli,SINTEF-23
200,M11,LEUCINE,L-alanine,0.0002822074471149257,4.020543678613663e-05,0.11344878644185818,6.0,131.17291999999998,0.0911415202379996,leu__L,0.11344878644185818,0.11349905933647486,E. coli,SINTEF-23
201,M11,ISOLEUCINE,L-alanine,0.0007982162116325203,7.11503125009095e-05,0.12474699106116982,6.0,131.17291999999998,0.05877343564199973,ile__L,0.12474699106115872,0.12495309284751288,E. coli,SINTEF-23
202,M11,METHIONINE,L-alanine,2.7979892678305916e-05,1.5908873499926064e-05,0.15195175902542601,5.0,149.21134,0.03127203403199986,met__L,0.15195175902542324,0.15202626296444977,E. coli,SINTEF-23
203,M11,GAMMA-AMINOBUTYRATE,L-alanine,0.007646865449677115,inf,0.0727536335283413,4.0,103.11976,0.0,4abut,0.07275363352833575,0.07288930416088912,E. coli,SINTEF-23
204,M11,PROLINE,L-alanine,0.0004911292026651017,inf,0.09146098478233222,5.0,115.13046,0.0447189843899998,pro__L,0.0914609847823239,0.09163226808822922,E. coli,SINTEF-23
205,M11,TYROSINE,L-alanine,4.3300429043947094e-05,4.0038926326270686e-05,0.1802077605680158,9.0,181.18854,0.027941197461999873,tyr__L,0.18020776056801302,0.1804878007797328,E. coli,SINTEF-23
206,M11,VALINE,L-alanine,0.003264534705881975,0.0022273521203103417,0.09045385034804343,5.0,117.14634,4.695057758263243,val__L,0.09045385034801567,0.09059099231444045,E. coli,SINTEF-23
207,M11,PIPECOLIC ACID,L-alanine,2.2854179522711623e-05,4.234775028743128e-06,,,,,,,,E. coli,SINTEF-23
208,M11,ALPHA-AMINOBUTYRATE,L-alanine,0.20592673503549394,0.03807781197677082,,,,,,,,E. coli,SINTEF-23
209,M11,BETA-ALANINE,L-alanine,0.0005174411227287427,inf,0.04987721350752927,3.0,89.09318,0.0001165236479997861,ala_B,0.04987721350751817,0.04998123713905178,E. coli,SINTEF-23
210,M11,ALANINE,L-alanine,-16.418569833484963,2.633514216099224,0.0456978280472059,3.0,89.09318,4.813030062241242,ala__L,0.0456978280472059,0.045816134044029955,E. coli,SINTEF-23
211,M11,CREATINE,L-alanine,-4.065179107172861e-06,9.321284150707703e-07,,7.0,161.19889999999998,0.0,crn,,,E. coli,SINTEF-23
212,M11,ALPHA-AMINOADIPATE,L-alanine,5.8551777423686356e-05,1.7680702313832016e-05,,,,,,,,E. coli,SINTEF-23
213,M11,GLYCINE,L-alanine,0.02274957526985665,0.006108673745018848,0.0281442771592727,2.0,75.0666,0.21461309304799459,gly,0.028114445890614626,0.02814427715928658,E. coli,SINTEF-23
214,M11,GLUTAMINE,L-alanine,2.0714779543147334e-05,inf,0.07794792572685949,5.0,146.1445,0.36628379326998944,gln__L,0.07794792572685394,0.07809568302969971,E. coli,SINTEF-23
215,M11,GLUTAMATE,L-alanine,0.0025636172523222814,inf,0.07378469753081818,5.0,146.12132,4.922499983577233,glu__L,0.07378469753081263,0.07393057993475283,E. coli,SINTEF-23
216,M11,SERINE,L-alanine,0.001053691911872216,inf,0.04681996298723512,3.0,105.09258,0.3365364792639938,ser__L,0.046819962987232344,0.046857409817721574,E. coli,SINTEF-23
217,M11,ASPARAGINE,L-alanine,0.005748535302184615,0.004845792442969069,0.05510568382597614,4.0,132.11792,0.04876494438999978,asn__L,0.055105683825959484,0.05518761600759592,E. coli,SINTEF-23
218,M11,ASPARTATE,L-alanine,,,0.05091437704706492,4.0,132.09474,3.6859815779992524,asp__L,0.05091437704706214,0.051022512912735074,E. coli,SINTEF-23
219,M11,LYSINE,L-alanine,0.0010635562561171939,inf,0.11744434204750409,6.0,147.1955,0.06942078397799968,lys__L,0.11744434204748466,0.11766416243141897,E. coli,SINTEF-23
220,M11,LACTATE,L-alanine,,,0.05137371515690492,3.0,89.07,0.0,lac__L,0.05102251291271287,0.05137371515691325,E. coli,SINTEF-23
221,M11,HEXOSES including Glucose and Fructose,L-alanine,0.007639901303110796,inf,0.11437545102200852,6.0,180.15588,0.0,fru,0.11437545102200575,0.11454033511032746,E. coli,SINTEF-23
222,M11,NAD,L-alanine,5.6596531725683684e-05,inf,0.3956603444814605,21.0,662.4171620000001,10.968585078906614,nad,0.39566034448145493,0.39603188594177496,E. coli,SINTEF-23
223,M11,SUCCINATE,L-alanine,0.018093275079308326,inf,0.055095329439633356,4.0,116.07216,1.7683226370859324,succ,0.055095329439633356,0.055187616007673634,E. coli,SINTEF-23
224,M11,MALATE,L-alanine,0.003237204948929908,0.001557671759555986,0.05093711038135218,4.0,132.07156,5.671678068939183,mal__L,0.050937110381349404,0.05102251291270177,E. coli,SINTEF-23
225,M11,CIS-ACONITATE,L-alanine,0.0009061021231321637,7.191892762294502e-05,0.07484620182122981,6.0,171.08442,1.9856964909399317,acon_C,0.07484620182122981,0.07497185570854714,E. coli,SINTEF-23
226,M11,CITRATE,L-alanine,0.004102616186415924,inf,0.07484539997043849,6.0,189.09969999999998,1.9856964909399317,cit,0.07484539997041073,0.07497185570854714,E. coli,SINTEF-23
227,M11,ISOCITRATE,L-alanine,0.0006478947178522423,inf,0.07484700367211272,6.0,189.09969999999998,1.9856964909399317,icit,0.07484700367210995,0.07497185570842779,E. coli,SINTEF-23
228,M11,TRANS-ACONITATE,L-alanine,1.8823455110741705e-05,4.462361121896711e-06,0.07484620182125479,6.0,171.08442,0.0,acon_T,0.07484620182125479,0.07497185570842502,E. coli,SINTEF-23
0,M1,Acetate,Galactose,0.1062160070397591,0.041288024669309,0.027923107012517434,2.0,59.04402,0.14965561884101009,ac,0.027923107012517434,0.027996663440577052,E. coli,SINTEF-23
1,M1,Propionate,Galactose,0.0111631257470707,inf,0.054831717950964975,3.0,73.0706,0.0,ppa,0.054831717950964975,0.05495641342046498,E. coli,SINTEF-23
4,M1,Formate,Galactose,0.2302126582617999,0.0993787692474055,0.008181548389207816,1.0,45.01744,0.0006301413580000115,for,0.008161894573865958,0.008217888298919784,E. coli,SINTEF-23
5,M2,Acetate,Galactose,0.0456503966569217,0.0345893791305234,0.027923107012517434,2.0,59.04402,0.14965561884101009,ac,0.027923107012517434,0.027996663440577052,E. coli,SINTEF-23
8,M2,Formate,Galactose,0.1595303200496448,0.066895098287182,0.008181548389207816,1.0,45.01744,0.0006301413580000115,for,0.008161894573865958,0.008217888298919784,E. coli,SINTEF-23
9,M3,Acetate,Galactose,0.4144851530017146,0.1772499882355442,0.027923107012517434,2.0,59.04402,0.14965561884101009,ac,0.027923107012517434,0.027996663440577052,E. coli,SINTEF-23
12,M3,Formate,Galactose,0.6107342989381452,0.1287343537561443,0.008181548389207816,1.0,45.01744,0.0006301413580000115,for,0.008161894573865958,0.008217888298919784,E. coli,SINTEF-23
13,M11,Acetate,L-alanine,2.5593899049391906,1.0971737343062782,0.027019588043181164,2.0,59.04402,0.11785395964799925,ac,0.02701958804316451,0.027073170116947987,E. coli,SINTEF-23
14,M11,Propionate,L-alanine,0.1214754139491988,0.0432891395446838,0.05405656705771422,3.0,73.0706,0.0,ppa,0.05405656705770312,0.05414634023385434,E. coli,SINTEF-23
17,M11,Formate,L-alanine,0.0447897237553902,0.017727414555207,0.008315756236942917,1.0,45.01744,0.022588999275995225,for,0.008315756236926264,0.008330206189843814,E. coli,SINTEF-23
18,M10,Acetate,L-alanine,2.649972553796234,1.3101916055852771,0.027019588043181164,2.0,59.04402,0.11785395964799925,ac,0.02701958804316451,0.027073170116947987,E. coli,SINTEF-23
19,M10,Propionate,L-alanine,0.0979334451651785,0.0161853606430704,0.05405656705771422,3.0,73.0706,0.0,ppa,0.05405656705770312,0.05414634023385434,E. coli,SINTEF-23
22,M9,Acetate,L-alanine,2.507911048088005,1.0181357582798276,0.027019588043181164,2.0,59.04402,0.11785395964799925,ac,0.02701958804316451,0.027073170116947987,E. coli,SINTEF-23
23,M9,Propionate,L-alanine,0.1248973311735559,0.0320697910806017,0.05405656705771422,3.0,73.0706,0.0,ppa,0.05405656705770312,0.05414634023385434,E. coli,SINTEF-23
25,M9,Formate,L-alanine,0.0861882229630843,0.0092611971354519,0.008315756236942917,1.0,45.01744,0.022588999275995225,for,0.008315756236926264,0.008330206189843814,E. coli,SINTEF-23
26,M7,Acetate,L-malate,1.25335849510552,0.2493728435725555,0.025600750236820513,2.0,59.04402,0.2256386757120004,ac,0.024954769377449892,0.02793179998850648,E. coli,SINTEF-23
27,M7,Propionate,L-malate,0.1001562902748829,0.0111242909949432,0.048037939910644534,3.0,73.0706,0.0,ppa,0.0470577134662864,0.05157677816844397,E. coli,SINTEF-23
30,M7,Formate,L-malate,0.2958336968633546,inf,0.008017574921093118,1.0,45.01744,0.04324803254400017,for,0.007857286773060856,0.008478093941577391,E. coli,SINTEF-23
31,M6,Acetate,L-malate,0.1438062192842197,0.0393268553438031,0.025600750236820513,2.0,59.04402,0.2256386757120004,ac,0.024954769377449892,0.02793179998850648,E. coli,SINTEF-23
32,M6,Propionate,L-malate,0.0620036466626746,inf,0.048037939910644534,3.0,73.0706,0.0,ppa,0.0470577134662864,0.05157677816844397,E. coli,SINTEF-23
35,M6,Formate,L-malate,0.1505385166096574,0.0981724904242067,0.008017574921093118,1.0,45.01744,0.04324803254400017,for,0.007857286773060856,0.008478093941577391,E. coli,SINTEF-23
36,M5,Acetate,L-malate,0.9918480058179264,0.0687070192978471,0.025600750236820513,2.0,59.04402,0.2256386757120004,ac,0.024954769377449892,0.02793179998850648,E. coli,SINTEF-23
37,M5,Propionate,L-malate,0.1063020490420187,0.0136295803080509,0.048037939910644534,3.0,73.0706,0.0,ppa,0.0470577134662864,0.05157677816844397,E. coli,SINTEF-23
40,M5,Formate,L-malate,0.0138215471406988,inf,0.008017574921093118,1.0,45.01744,0.04324803254400017,for,0.007857286773060856,0.008478093941577391,E. coli,SINTEF-23
